bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0345,,LAW,"Reported Signed by Governor on March 12, 2018; Session Law Chapter 54; Effective: 07/01/2018",2018-01-31,2018-02-28,,"['Representative Zollinger', 'Senator Agenbroad']",Signed,DENTISTS - Amends existing law to revise a definition.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0345/,
H0346,,LAW,"Reported Signed by Governor on March 12, 2018; Session Law Chapter 55; Effective: 07/01/2018",2018-01-31,2018-02-28,,"['Representative Rubel', 'Senator Martin']",Signed,DENTISTS - Amends existing law to revise provisions regarding compensation for members of the Idaho State Board of Dentistry.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0346/,
H0347,,LAW,"Reported Signed by Governor on March 12, 2018; Session Law Chapter 56; Effective: 07/01/2018",2018-02-05,2018-02-28,,"['Representative Redman', 'Senator Heider']",Signed,STATE GOVERNMENT - Amends existing law to revise provisions regarding the Office of Ombudsman for the Elderly.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0347/,
H0348,,LAW,"Reported Signed by Governor on March 12, 2018; Session Law Chapter 57; Effective: 07/01/2018",2018-01-31,2018-02-28,,"['Representative Redman', 'Senator Martin']",Signed,BOARD OF ACUPUNCTURISTS - Amends existing law to increase the honorarium for members of the State Board of Acupuncture.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0348/,
H0349,,LAW,"Reported Signed by Governor on March 12, 2018; Session Law Chapter 51; Effective: 07/01/2018",2018-01-31,2018-02-28,,"['Representative Wagoner', 'Senator Guthrie']",Signed,OCCUPATIONAL THERAPISTS - Amends existing law to remove obsolete language and clarify the type of licensure required in occupational therapy and for board appointments.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0349/,
H0350,,LAW,"Reported Signed by Governor on March 13, 2018; Session Law Chapter 59; Effective: 07/01/2018",2018-01-31,2018-03-05,,"['Representative Kingsley', 'Senator Thayn']",Signed,COUNSELORS AND THERAPISTS - Amends existing law to revise licensure requirements for marriage and family therapists and associate marriage and family therapists.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0350/,
H0351,,LAW,"Reported Signed by Governor on March 7, 2018; Session Law Chapter 37; Effective: 03/07/2018",2018-01-31,2018-02-26,,"['Representative Chew', 'Senator Harris']",Signed,PHARMACY - Amends existing law to revise provisions regarding pharmacy licensing and registration.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0351/,
H0352,,LAW,"Reported Signed by Governor on March 1, 2018; Session Law Chapter 24; Effective: 07/01/2018",2018-01-29,2018-02-22,,"['Representative Blanksma', 'Senator Souza']",Signed,"OCCUPATIONAL LICENSING - Amends existing law to provide licensure exemptions for physicians, physician assistants, dietitians and athletic trainers under certain circumstances.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0352/,
H0353,,LAW,"Reported Signed by Governor on March 7, 2018; Session Law Chapter 38; Effective: 07/01/2018",2018-01-29,2018-02-26,,"['Representative Packer', 'Senator Lee']",Signed,HEALTH CARE - Amends existing law to revise provisions regarding immunity for volunteer health care providers.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0353/,
H0354,,LAW,"Reported Signed by Governor on February 20, 2018; Session Law Chapter 10; Effective: 07/01/2018",2018-01-29,2018-02-12,,"['Representative Perry', 'Senator Harris']",Signed,UNIFORM CONTROLLED SUBSTANCES - Amends existing law to provide that opioid antagonists dispensed for humans shall be filed with the board electronically.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0354/,
H0355,,LAW,"Reported Signed by Governor on February 9, 2018; Session Law Chapter 3; Effective: Retroactive to 01/01/2018",2018-01-24,2018-02-05,,"['Representative Thompson', 'Senator Hill']",Signed,"INCOME TAXATION - Amends existing law to clarify what the term ""Internal Revenue Code"" means for state income tax purposes and to provide adjustments to taxable income for corporations.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0355/,
H0356,,H Res/Con,01/17; Reported Printed and Referred to Resources & Conservation,,,,,,"FISH AND GAME - Amends existing law to revise a license class provision regarding certain disabled persons licenses; and to provide that specified limitation of liability provisions shall apply to governmental entities, nongovernmental organizations and persons that take certain actions regarding land made available to the public without charge for recreational purposes.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0356/,
H0357,,LAW,"Reported Signed by Governor on March 19, 2018; Session Law Chapter 126; Effective: 07/01/2018",2018-01-29,2018-03-07,,"['Representative Ehardt', 'Senator Potts']",Signed,COURTS - Amends existing law to revise provisions regarding when an answer must be filed for certain claims.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0357/,
H0358,,LAW,"Reported Signed by Governor on March 19, 2018; Session Law Chapter 125; Effective: 07/01/2018",2018-01-29,2018-03-07,,"['Representative Cheatham', 'Senator Nye']",Signed,SUSPENSION OF JUDGMENT AND SENTENCE - Amends existing law to provide that the court may retain jurisdiction over certain prisoners for a certain period of time.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0358/,
H0359,,LAW,"Reported Signed by Governor on March 19, 2018; Session Law Chapter 124; Effective: 07/01/2018",2018-01-29,2018-03-07,,"['Representative McCrostie', 'Senator Lakey']",Signed,ACTION FOR POSSESSION - Amends existing law to revise a provision regarding what shall be stated in a verified complaint.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0359/,
H0360,,LAW,"Reported Signed by Governor on March 19, 2018; Session Law Chapter 123; Effective: 07/01/2018",2018-01-29,2018-03-07,,"['Representative Kerby', 'Senator Lakey']",Signed,"ASSAULT AND BATTERY - Amends existing law to revise a provision regarding counseling, to provide that the supreme court shall establish a certain rule and to provide that a person guilty of attempted strangulation shall undergo a certain evaluation, counseling and other treatment.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0360/,
H0361,,LAW,"Reported Signed by Governor on March 1, 2018; Session Law Chapter 25; Effective: 10/31/2018",2018-02-01,2018-02-22,,"['Representative Manwaring', 'Senator Siddoway']",Signed,SECRETARY OF STATE - Amends existing law to remove and clarify certain filing fees for business organizations.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0361/,
H0362,,LAW,"Reported Signed by Governor on March 14, 2018; Session Law Chapter 81; Effective: 07/01/2018",2018-02-16,2018-03-06,,"['Representative Kauffman', 'Senator Nye']",Signed,GASOLINE TAXES - Amends existing law to allow greater flexibility in the timing of gasoline tax refund claims by those who are not required to file an income tax return.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0362/,
H0363,,LAW,"Reported Signed by Governor on March 14, 2018; Session Law Chapter 80; Effective: 07/01/2018",2018-02-16,2018-03-06,,"['Representative Dixon', 'Senator Johnson']",Signed,"FUELS TAXES - Amends existing law to revise the definition of a ""distributor"" and to provide for the taxation of gaseous special fuels when delivered into a bulk fuel tank upon agreement between the seller and the customer.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0363/,
H0364,,LAW,"Reported Signed by Governor on March 1, 2018; Session Law Chapter 26; Effective: 07/01/2018",2018-02-05,2018-02-22,,"['Representative Harris', 'Senator Harris']",Signed,TRANSPORTATION - Amends existing law to provide that certain permits may be in hard copy or digital format.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0364/,
H0365,,LAW,"Reported Signed by Governor on March 14, 2018; Session Law Chapter 87; Effective: 07/01/2018",2018-02-09,2018-03-06,,"['Representative Smith', 'Senator Mortimer']",Signed,ALCOHOL - Amends existing law to revise provisions regarding distribution of moneys in the liquor account.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0365/,
H0366,,LAW,"Reported Signed by Governor on March 7, 2018; Session Law Chapter 39; Effective: 07/01/2018",2018-01-31,2018-02-23,,"['Representative McCrostie', 'Senator Mortimer']",Signed,WORKER’S COMPENSATION - Amends existing law to revise provisions regarding public employment.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0366/,
H0367,,H Educ,01/18; Reported Printed and Referred to Education,,,,,,EDUCATION - Amends existing law to revise a definition.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0367/,
H0368,,LAW,"Reported Signed by Governor on March 20, 2018; Session Law Chapter 176; Effective: 07/01/2018",2018-02-28,2018-03-12,,"['Representative Boyle', 'Senator Ward-Engelking']",Signed,HIGHER EDUCATION - Amends existing law to revise provisions regarding optional retirement programs for state institutions of higher education and community colleges.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0368/,
H0369,,LAW,"Reported Signed by Governor on March 1, 2018; Session Law Chapter 27; Effective: 07/01/2018",2018-01-30,2018-02-22,,"['Representative Giddings', 'Senator Stennett']",Signed,IDAHO ROADLESS RULE IMPLEMENTATION COMMISSION - Adds to existing law to provide for the Idaho Roadless Rule Implementation Commission.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0369/,
H0370,,LAW,"Reported Signed by Governor on March 7, 2018; Session Law Chapter 40; Effective: 07/01/2018",2018-02-05,2018-02-26,,"['Representative Burtenshaw', 'Senator Bayer']",Signed,WATER DISTRICTS - Amends existing law to revise provisions regarding water district meetings and elections and to provide that absentee and proxy voting is prohibited unless authorized by specified law.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0370/,
H0371,,LAW,"Reported Signed by Governor on March 7, 2018; Session Law Chapter 41; Effective: 07/01/2018",2018-02-05,2018-02-26,,"['Representative Raybould', 'Senator Brackett']",Signed,CRITICAL GROUND WATER AREAS - Amends existing law to revise provisions regarding certain administration on a time priority basis.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0371/,
H0372,,LAW,"Reported Signed by Governor on March 7, 2018; Session Law Chapter 42; Effective: 07/01/2018",2018-02-05,2018-02-26,,"['Representative Kauffman', 'Senator Vick']",Signed,WATER RIGHTS - Amends existing law to provide a fee for applications to change only the legal description for the place of use or the point of diversion under specified conditions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0372/,
H0373,,H Res/Con,01/19; Reported Printed and Referred to Resources & Conservation,,,,,,MINERAL RIGHTS IN STATE LANDS - Amends existing law to remove a provision regarding the deduction of rents paid for any year from royalties as they accrue for that year.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0373/,
H0374,,LAW,"Reported Signed by Governor on March 14, 2018; Session Law Chapter 76; Effective: 07/01/2018",2018-01-29,2018-03-06,,"['Representative Blanksma', 'Senator Siddoway']",Signed,MINING - Amends existing law to revise notification provisions regarding placer and dredge exploration and regarding exploration operations to locate minerals.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0374/,
H0375,,S Loc Gov,"Introduced, read first time; referred to: Local Government & Taxation",2018-02-01,,,['Representative Kauffman'],,INCOME TAXES - Adds to existing law to provide for a short line railroad nonrefundable tax credit for qualified railroad expenditures.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0375/,
H0376,,H 3rd Rdg,"U.C. to hold place on third reading calendar until Sunday, April 1, 2018",,,,,,CRIMES AND PUNISHMENTS - Amends existing law to revise provisions regarding trafficking in prostitution.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0376/,
H0377,,H Jud,"01/19; Reported Printed and Referred to Judiciary, Rules & Administration",,,"['Representative Don Cheatham', 'Representative Ryan Kerby', 'Representative Patrick Mc', 'Representative Sage Dixon', 'Representative John Vander', 'Representative Christy Zito', 'Representative Judy Boyle']",,,CRIMES AND PUNISHMENTS - Amends existing law to revise provisions regarding patronizing a prostitute.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0377/,
H0378,,LAW,"Reported Signed by Governor on February 7, 2018; Session Law Chapter 2; Effective: Retroactive to 07/01/2017",2018-01-23,2018-01-31,,"['Representative Zito', 'Senator Lodge']",Signed,SECRETARY OF STATE - Amends existing law to update the duties of the Secretary of State.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0378/,
H0379,,LAW,"Reported Signed by Governor on March 1, 2018; Session Law Chapter 28; Effective: 07/01/2018",2018-02-05,2018-02-22,,"['Representative Zito', 'Senator Siddoway']",Signed,NONPROFIT CORPORATIONS - Amends existing law to provide that only one incorporator of a nonprofit corporation need sign the articles of incorporation when filing with the Secretary of State.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0379/,
H0380,,H Rev/Tax,01/31; U.C. to be returned to Revenue & Taxation Committee,,,,,,"TOBACCO PERMITS - Amends existing law to authorize the cancellation of a tobacco products permit after a year of inactivity and notice to the holder, and to provide a penalty for persons operating without a valid permit.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0380/,
H0381,,LAW,"Reported Signed by Governor on February 15, 2018; Session Law Chapter 5; Effective: 07/01/2018",2018-01-29,2018-02-07,,"['Representative Nate', 'Senator Bayer']",Signed,INCOME TAXES - Amends existing law to provide a correct code reference regarding charitable contribution deduction calculations for part-year residents or nonresidents.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0381/,
H0382,,LAW,"Reported Signed by Governor on February 15, 2018; Session Law Chapter 6; Effective: 07/01/2018",2018-01-29,2018-02-07,,"['Representative Kauffman', 'Senator Vick']",Signed,"INCOME TAXES - Amends existing law to provide a date by which a taxpayer must notify the Idaho Tax Commission of a change to his federal taxable income or to the tax he pays to another state, and provides a penalty for a violation.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0382/,
H0383,Amended,LAW,"Reported Signed by Governor on March 12, 2018; Session Law Chapter 48; Effective: 07/01/2018",2018-03-05,2018-02-22,,"['Representative Troy', 'Senator Johnson']",Signed,CIGARETTE AND TOBACCO TAXES - Amends existing law to provide for collection and enforcement.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0383/,
H0384,,LAW,"Reported Signed by Governor on February 15, 2018; Session Law Chapter 7; Effective: 07/01/2018",2018-01-29,2018-02-07,,"['Representative Hartgen', 'Senator Siddoway']",Signed,"INCOME TAXES - Amends existing law to allow for the use of net operating losses, Idaho credits and capital loss carryovers to offset an increase in taxable income due to a bonus depreciation adjustment.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0384/,
H0385,,H St Aff,01/24; Reported Printed and Referred to State Affairs,,,,,,ELECTIONS - Amends existing law to revise the timelines for the transmission of certain election and ballot information and to make other election law changes.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0385/,
H0386,,LAW,"Reported Signed by Governor on March 14, 2018; Session Law Chapter 78; Effective: 07/01/2018",2018-02-15,2018-03-06,,"['Representative Smith', 'Senator Siddoway']",Signed,ELECTIONS - Amends existing law to revise the county election records that shall be retained for a specified number of years and provides that the statewide voter registration database shall constitute the register of electors.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0386/,
H0387,,LAW,"Reported Signed by Governor on March 7, 2018; Session Law Chapter 43; Effective: 07/01/2018",2018-02-05,2018-02-23,,"['Representative Moon', 'Senator Hagedorn']",Signed,TRANSPORTATION - Amends existing law to provide license plate fee exemptions for certain Purple Heart recipients.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0387/,
H0388,,LAW,"Reported Signed by Governor on March 14, 2018; Session Law Chapter 74; Effective: 07/01/2018",2018-02-20,2018-03-06,,"['Representative Palmer', 'Senator Den Hartog']",Signed,MOTOR VEHICLES - Amends existing law to revise provisions regarding operation of vehicles on approach of authorized emergency or police vehicles.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0388/,
H0389,,H Transp,01/24; Reported Printed and Referred to Transportation & Defense,,,,,,MOTOR VEHICLES - Amends existing law to revise provisions regarding speed limits.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0389/,
H0390,,LAW,"Reported Signed by Governor on March 1, 2018; Session Law Chapter 29; Effective: 07/01/2018",2018-01-29,2018-02-22,,"['Representative Gestrin', 'Senator Rice']",Signed,PROPERTY TAXES - Amends existing law to remove the requirement that county assessment roll abstracts be sent to the Idaho State Tax Commission by certified mail.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0390/,
H0391,,LAW,"Reported Signed by Governor on March 1, 2018; Session Law Chapter 30; Effective: 07/01/2018",2018-01-29,2018-02-22,,"['Representative Stevenson', 'Senator Siddoway']",Signed,PROPERTY TAXES - Amends existing law to revise the date by which the Idaho State Tax Commission must correct and report property assessment errors to the county auditor and the county tax collector.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0391/,
H0392,,LAW,"Reported Signed by Governor on March 1, 2018; Session Law Chapter 31; Effective: 07/01/2018",2018-01-29,2018-02-22,,"['Representative Erpelding', 'Senator Rice']",Signed,"ENERGY TAX - Amends existing law to provide and revise dates by which notification shall be made of an electrical, gas, solar, wind and geothermal energy producer’s tax allotment and apportionment.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0392/,
H0393,,LAW,"Reported Signed by Governor on March 1, 2018; Session Law Chapter 32; Effective: 07/01/2018;; 07/01/2024 Sunset Clause",2018-02-05,2018-02-22,,"['Representative Blanksma', 'Senator Agenbroad']",Signed,INSURANCE - Amends existing law to revise provisions regarding the Idaho Immunization Assessment Board and to extend a sunset date.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0393/,
H0394,,H W/M,01/25; Reported Printed and Referred to Ways & Means,,,"['Representative Ilana Rubel', 'Representative Sue Chew', 'Representative Mathew Erpelding', 'Representative Phylis King']",,,"PLASTIC BAGS - Repeals existing law preempting local regulation of auxiliary containers, including plastic bags.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0394/,
H0395,,H W/M,01/25; Reported Printed and Referred to Ways & Means,,,"['Representative Ilana Rubel', 'Representative John Mc']",,,"VOTER REGISTRATION - Amends existing law to provide for the Motor Voter Act, to provide for registration of eligible electors at driver’s licensing offices and to provide that the Division of Motor Vehicles shall forward registration applications to the office of the county clerk.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0395/,
H0396,,H W/M,01/25; Reported Printed and Referred to Ways & Means,,,,,,EMINENT DOMAIN - Amends existing law to remove language prohibiting the use of eminent domain for the purpose of certain recreational trails.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0396/,
H0397,,H W/M,01/25; Reported Printed and Referred to Ways & Means,,,"['Representative John Gannon', 'Representative John Mc']",,,MINIMUM WAGE - Amends existing law to remove language prohibiting a political subdivision from enacting a minimum wage that is higher than the state minimum wage.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0397/,
H0398,,H W/M,01/25; Reported Printed and Referred to Ways & Means,,,,,,YOUTH MENTAL HEALTH PROTECTION ACT - Adds to existing law to provide for violations and enforcement for certain persons who perform conversion therapy and to prohibit state funding for conversion therapy.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0398/,
H0399,,S FAILED,03/13; Returned from Senate Failed; Filed in the office of the Chief Clerk,2018-02-14,2018-03-12,,['Representative Redman'],,"PUBLIC EMPLOYEE RETIREMENT SYSTEM - Amends existing law to designate certain employees as police officer members, to remove a provision regarding retirement eligibility and to provide that certain employees must elect to remain under certain contributions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0399/,
H0400,,LAW,"Reported Signed by Governor on March 20, 2018; Session Law Chapter 177; Effective: 07/01/2018",2018-02-12,2018-03-12,,"['Representative Packer', 'Senator Martin']",Signed,"PUBLIC EMPLOYEE RETIREMENT SYSTEM - Amends existing law to revise a provision regarding an initial retirement allowance, to provide for how a certain early retirement benefit is determined and to provide for how a certain accrued retirement allowance is determined.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0400/,
H0401,,LAW,"Reported Signed by Governor on March 22, 2018; Session Law Chapter 235; Effective: 07/01/2018",2018-02-12,2018-03-15,,"['Representative Redman', 'Senator Guthrie']",Signed,PUBLIC EMPLOYEE RETIREMENT SYSTEM - Amends existing law to revise and add definitions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0401/,
H0402,,LAW,"Reported Signed by Governor on March 20, 2018; Session Law Chapter 178; Effective: 07/01/2018",2018-02-12,2018-03-12,,"['Representative Horman', 'Senator Thayn']",Signed,FIREMEN’S RETIREMENT FUND - Amends existing law to provide that certain payments and duties shall transfer to an annexing city or fire district.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0402/,
H0403,,LAW,"Reported Signed by Governor on March 14, 2018; Session Law Chapter 86; Effective: 07/01/2018",2018-02-09,2018-03-06,,"['Representative Scott', 'Senator Siddoway']",Signed,STATE TREASURER - Amends existing law to revise provisions regarding additional allowable investments by the State Treasurer.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0403/,
H0404,,LAW,"Reported Signed by Governor on March 14, 2018; Session Law Chapter 85; Effective: 07/01/2018",2018-02-09,2018-03-06,,"['Representative Armstrong', 'Senator Siddoway']",Signed,STATE TREASURER - Amends existing law to provide a date change for reports by the Credit Rating Enhancement Committee.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0404/,
H0405,,LAW,"Reported Signed by Governor on March 20, 2018; Session Law Chapter 179; Effective: 07/01/2018",2018-02-07,2018-03-13,,"['Representative Harris', 'Senator Burgoyne']",Signed,UNFAIR SALES ACT - Repeals existing law relating to the Unfair Sales Act.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0405/,
H0406,,H W/M,01/26; Reported Printed and Referred to Ways & Means,,,,,,"SOLID WASTE - Amends existing law to provide an order of priority for organic waste, to define terms and to provide for plans for solid waste landfills.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0406/,
H0407,,LAW,"Reported Signed by Governor on March 14, 2018; Session Law Chapter 82; Effective: 07/01/2018",2018-02-13,2018-03-06,,"['Representative Erpelding', 'Senator Harris']",Signed,GOATS - Amends existing law to provide that goats may be assessed by the Idaho Sheep and Goat Health Board on a per head basis and to remove the condition that such assessment be comparable to the assessment on wool.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0407/,
H0408,,H W/M,01/26; Reported Printed and Referred to Ways & Means,,,,,,CIVIL RIGHTS - Amends existing law to provide that freedom from discrimination because of sexual orientation or gender identity is a civil right.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0408/,
H0409,,LAW,"Reported Signed by Governor on March 14, 2018; Session Law Chapter 88; Effective: 07/01/2018",2018-02-09,2018-03-06,,"['Representative Wagoner', 'Senator Martin']",Signed,NURSING HOME ADMINISTRATORS - Amends existing law to revise the time that a nursing home administrator-in-training shall serve under the direct supervision of a licensed nursing home administrator and to revise the frequency of reports.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2018/legislation/H0409/,
