bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0011,,LAW,"Reported Signed by Governor on February 26, 2015; Session Law Chapter 17; Effective: 01/01/2015",2015-01-30,2015-02-18,,"['Representative Rudolph', 'Senator Bayer']",Signed,SALES TAX EXEMPTIONS - Amends existing law to correct a code reference.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0011/,
H0012,,LAW,"Reported Signed by Governor on March 2, 2015; Session Law Chapter 20; Effective: 07/01/2015",2015-01-30,2015-02-18,,"['Representative Anderson', 'Senator Vick']",Signed,SALES TAX - Amends existing law to provide that certain sales of utility type vehicles and specialty off-highway vehicles to nonresidents are exempt from sales tax if certain conditions are met.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0012/,
H0013,,LAW,"Reported Signed by Governor on March 3, 2015; Session Law Chapter 21; Effective: 01/01/2015",2015-01-30,2015-02-19,,"['Representative Nye', 'Senator Burgoyne']",Signed,INCOME TAX - Amends and adds to existing law to provide an additional provision relating to the computation of federal taxable income; to allow a certain credit and to provide related requirements.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0013/,
H0014,,S Transp,02/11; Reported out of Committee and referred to: Transportation,2015-02-02,,,['Representative Wills'],,MOTOR VEHICLES - Repeals existing law relating to labor and material liens on motor vehicles.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0014/,
H0015,Amended,LAW,"Reported Signed by Governor on April 1, 2015; Session Law Chapter 203; Effective: 07/01/2015 for any title stop received on and after 07/01/2015",2015-03-23,2015-03-17,,"['Representative Kauffman', 'Senator Nonini']",Signed,MOTOR VEHICLES - Adds to existing law to provide for title stop requests when ownership of a vehicle is disputed.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0015/,
H0016,,LAW,"Reported Signed by Governor on February 19, 2015; Session Law Chapter 8; Effective: 07/01/2015",2015-02-02,2015-02-10,,"['Representative Dixon', 'Senator Nonini']",Signed,MOTOR VEHICLES - Amends and adds to existing law to provide for Idaho Friends of the National Rifle Association license plates.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0016/,
H0017,Amended,LAW,"Reported Signed by Governor on April 3, 2015; Session Law Chapter 230; Effective: 04/03/2015",2015-03-25,2015-03-17,,"['Representative Palmer', 'Senator Nonini']",Signed,"MOTOR VEHICLES - AUTOCYCLES - Amends and adds to existing law relating to autocycles to require compliance with motorcycle plate, tag, registration and insurance requirements and to provide that completely enclosed autocycles are exempt from motorcycle endorsements and helmet requirements.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0017/,
H0018,,H Loc Gov,01/22; Reported Printed and Referred to Local Government,,,,,,URBAN RENEWAL - Amends existing law to provide that the right of eminent domain shall not be exercised by an urban renewal agency and to provide that a local governing body may exercise the power of eminent domain on behalf of an urban renewal agency; to revise provisions relating to the acquisition of real property by an urban renewal agency and to remove reference to admissible evidence and testimony at certain hearings.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0018/,
H0019,,H Loc Gov,01/22; Reported Printed and Referred to Local Government,,,,,,URBAN RENEWAL - Amends existing law to provide for approval of the local governing body when incurring certain debt; and to provide for issuing certain bonds or obligations.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0019/,
H0020,,LAW,"Reported Signed by Governor on February 26, 2015; Session Law Chapter 18; Effective: 07/01/2015",2015-02-02,2015-02-18,,"['Representative Dixon', 'Senator Patrick']",Signed,APPRAISEMENT - LEASE - SALE OF LANDS - Amends existing law to provide that lands or properties in the custody of the State Board of Education are exempt from a certain act and to provide related provisions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0020/,
H0021,,LAW,"Reported Signed by Governor on February 23, 2015; Session Law Chapter 11; Effective: 07/01/2015",2015-02-02,2015-02-12,,"['Representative Kerby', 'Senator Den Hartog']",Signed,NURSES - Amends existing law to remove a requirement that the State Board of Education must approve any curriculum or rule change in a nursing program that may alter existing articulation agreements between educational institutions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0021/,
H0022,,LAW,"Reported Signed by Governor on February 23, 2015; Session Law Chapter 12; Effective: 07/01/2015",2015-02-02,2015-02-12,,"['Representative Kerby', 'Senator Ward-Engelking']",Signed,EDUCATION - Repeals existing law relating to the transition of school trustee terms from three years to four years.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0022/,
H0023,,LAW,"Reported Signed by Governor on March 5, 2015; Session Law Chapter 30; Effective: 07/01/2015",2015-02-11,2015-02-25,,"['Representative Packer', 'Senator Martin']",Signed,"PROFESSIONS, VOCATIONS, AND BUSINESSES - Amends existing law relating to massage therapy practice exemptions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0023/,
H0024,,LAW,"Reported Signed by Governor on March 5, 2015; Session Law Chapter 31; Effective: 07/01/2015",2015-02-10,2015-02-25,,"['Representative Romrell', 'Senator Schmidt']",Signed,"PROFESSIONS, VOCATIONS, AND BUSINESSES - Amends existing law relating to occupational therapy licensing.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0024/,
H0025,,LAW,"Reported Signed by Governor on March 5, 2015; Session Law Chapter 32; Effective: 07/01/2015",2015-02-10,2015-02-25,,"['Representative Hixon', 'Senator Martin']",Signed,"PROFESSIONS, VOCATIONS, AND BUSINESSES - Amends existing law relating to physical therapy practice exemptions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0025/,
H0026,,LAW,"Reported Signed by Governor on February 11, 2015; Session Law Chapter 4; Effective: 02/11/2015",2015-01-27,2015-02-02,,"['Representative Malek', 'Senator Keough']",Signed,"APPROPRIATIONS - DEFICIENCY WARRANTS - Appropriates and transfers a total of $17,981,900 from the General Fund for fiscal year 2015; transfers $17,529,000 to the Fire Suppression Deficiency Fund; transfers $389,400 to the Pest Control Deficiency Fund; and transfers $63,500 to the Hazardous Substance Emergency Response Fund.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0026/,
H0027,,LAW,"Reported Signed by Governor on February 19, 2015; Session Law Chapter 9; Effective: 07/01/2015",2015-01-28,2015-02-09,,"['Representative Nate', 'Senator Werk']",Signed,RECREATION DISTRICTS - Amends existing law to remove a provision that a certain Idaho code section does not apply to certain recreation districts.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0027/,
H0028,,LAW,"Reported Signed by Governor on February 19, 2015; Session Law Chapter 10; Effective: 07/01/2015 Section 1;; 07/01/2017 Section 2",2015-01-29,2015-02-09,,"['Representative Trujillo', 'Senator Johnson']",Signed,TAXES - LEVY - APPORTIONMENT - Amends existing law to provide a code reference.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0028/,
H0029,Amended,LAW,"Reported Signed by Governor on March 25, 2015; Session Law Chapter 96; Effective: 07/01/2015",2015-03-16,2015-03-10,,"['Representative Chaney', 'Senator Siddoway']",Signed,TAXATION EXEMPTIONS - Amends existing law to revise and to provide additional provisions relating to certain personal property exempt from taxation.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0029/,
H0030,,LAW,"Reported Signed by Governor on March 26, 2015; Session Law Chapter 152; Effective: 07/01/2015",2015-02-20,2015-03-18,,"['Representative Dixon', 'Senator Schmidt']",Signed,"PROFESSIONS, VOCATIONS, AND BUSINESSES - Amends existing law relating to certified shorthand reporters.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0030/,
H0031,,LAW,"Reported Signed by Governor on March 25, 2015; Session Law Chapter 97; Effective: 07/01/2015",2015-02-03,2015-03-17,,"['Representative Erpelding', 'Senator Lacey']",Signed,"FISH AND GAME - Amends existing law to revise provisions relating to the illegal killing, possession or waste of certain fish and game animals.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0031/,
H0032,,H Res/Con,01/23; Reported Printed and Referred to Resources & Conservation,,,,,,FISH AND GAME - Amends existing law to revise fee provisions and to provide for certain fees.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0032/,
H0033,,LAW,"Reported Signed by Governor on March 19, 2015; Session Law Chapter 63; Effective: 07/01/2015",2015-02-13,2015-03-10,,"['Representative Hixon', 'Senator Heider']",Signed,HEALTH AND SAFETY - Repeals existing law relating to substance abuse treatment.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0033/,
H0034,,LAW,"Reported Signed by Governor on March 5, 2015; Session Law Chapter 33; Effective: 07/01/2015",2015-01-30,2015-02-25,,"['Representative Collins', 'Senator Burgoyne']",Signed,ADMINISTRATIVE PROCEDURE ACT -  Repeals existing law to remove a sunset date.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0034/,
H0035,,H FAILED,02/02; Read Third Time in Full - FAILED - 25-44-1,2015-02-02,,,,,"REVENUE AND TAXATION - Amends existing law to provide requirements relating to filing electronic returns, to provide for certain waivers, to provide a penalty and to revise a definition.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0035/,
H0036,,LAW,"Reported Signed by Governor on March 5, 2015; Session Law Chapter 34; Effective: 01/01/2015",2015-01-30,2015-02-25,,"['Representative Erpelding', 'Senator Burgoyne']",Signed,INCOME TAX - Amends existing law to revise provisions relating to the deduction of certain retirement benefits and to clarify that certain taxpayers may not deduct certain retirement benefits.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0036/,
H0037,,LAW,"Reported Signed by Governor on February 26, 2015; Session Law Chapter 19; Effective: 01/01/2014",2015-01-30,2015-02-18,,"['Representative Kauffman', 'Senator Siddoway']",Signed,INCOME TAX - Adds to existing law to provide for a deduction for certain charitable contributions and to provide related requirements.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0037/,
H0038,,H Rev/Tax,01/26; Reported Printed and Referred to Revenue & Taxation,,,,,,INCOME TAX - Amends existing law to provide additional provisions relating to the calculation of an Idaho net operating loss deduction.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0038/,
H0039,,LAW,"Reported Signed by Governor on March 23, 2015; Session Law Chapter 85; Effective: 07/01/2015",2015-02-17,2015-03-12,,"['Representative Chaney', 'Senator Guthrie']",Signed,SALES TAX - PRODUCTION EXEMPTION - Amends existing law to remove a certain exception to the production exemption.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0039/,
H0040,,LAW,"Reported Signed by Governor on February 11, 2015; Session Law Chapter 5; Effective: 02/11/2015",2015-01-28,2015-02-03,,"['Representative Monks', 'Senator Lacey']",Signed,"APPROPRIATIONS - OFFICE OF ENERGY RESOURCES - Appropriates an additional $246,000 to the Office of Energy Resources for fiscal year 2015 for regional planning and coordination.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0040/,
H0041,,LAW,"Reported Signed by Governor on February 17, 2015; Session Law Chapter 6; Effective: 02/17/2015",2015-01-30,2015-02-05,,"['Representative King', 'Senator Schmidt']",Signed,"APPROPRIATIONS - STATE INDEPENDENT LIVING COUNCIL - Revises the fiscal year 2015 appropriation to provide an additional $75,000 to the State Independent Living Council for project management activities.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0041/,
H0042,,LAW,"Reported Signed by Governor on March 5, 2015; Session Law Chapter 35; Effective: 07/01/2015",2015-02-06,2015-02-25,,"['Representative Harris', 'Senator Vick']",Signed,FUELS TAX - Amends existing law to revise provisions relating to gasoline tax refund procedures.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0042/,
H0043,,LAW,"Reported Signed by Governor on March 11, 2015; Session Law Chapter 38; Effective: 07/01/2015",2015-02-05,2015-03-03,,"['Representative Gestrin', 'Senator Keough']",Signed,"FUELS TAX - Repeals, amends and adds to existing law to clarify provisions relating to the prohibition of dyed or marked diesel fuel use on state highways and to remove penalty provisions; to rename a certain license and to revise and provide additional requirements relating to the license; to provide for a limited distributor license and related requirements and to remove revocation and suspension provisions; to provide for violations in general, specific violations and penalties; and to provide for enforcement of licensing provisions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0043/,
H0044,,LAW,"Reported Signed by Governor on March 5, 2015; Session Law Chapter 37; Effective: 07/01/2015",2015-02-05,2015-02-25,,"['Representative Kauffman', 'Senator Hagedorn']",Signed,LICENSE PLATES - Amends and adds to existing law to provide for Rocky Mountain Elk Foundation plates.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0044/,
H0045,,H Rev/Tax,01/28; Reported Printed and Referred to Revenue & Taxation,,,,,,INCOME TAX CREDITS - CHARITABLE CONTRIBUTIONS - Amends and repeals existing law relating to income tax credit for charitable contributions and limitations.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0045/,
H0046,,LAW,"Reported Signed by Governor on March 30, 2015; Session Law Chapter 193; Effective: 07/01/2015",2015-02-12,2015-03-18,,"['Representative Packer', 'Senator Martin']",Signed,"HEALTH BENEFIT PLANS - Amends existing law to define ""stand-alone dental plan.""",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0046/,
H0047,,LAW,"Reported Signed by Governor on March 23, 2015; Session Law Chapter 86; Effective: 07/01/2015",2015-02-06,2015-03-12,,"['Representative Erpelding', 'Senator Stennett']",Signed,"LAND BOARD - Amends existing law to provide that certain revenue from navigable waterways shall be deposited in the Navigable Waterways Fund, to provide that certain moneys shall be deposited in the Waterways Improvement Fund at the beginning of each fiscal year and to provide that royalties from extraction of minerals from navigable waterways shall be deposited in the Public School Permanent Endowment Fund.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0047/,
H0048,,LAW,"Reported Signed by Governor on March 19, 2015; Session Law Chapter 64; Effective: 07/01/2015",2015-02-09,2015-03-10,,"['Representative Wood', 'Senator Nuxoll']",Signed,OIL AND GAS - Amends existing law to provide for the confidentiality of certain records of oil and gas producers for a designated period of time.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0048/,
H0049,,LAW,"Reported Signed by Governor on March 19, 2015; Session Law Chapter 65; Effective: 07/01/2015",2015-02-09,2015-03-10,,"['Representative Rubel', 'Senator Cameron']",Signed,"OIL AND GAS - Amends existing law to provide for fees, to revise fee provisions, to provide for the deposit of fees in the Oil and Gas Conservation Fund and to provide for the use of fees.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0049/,
H0050,,LAW,"Reported Signed by Governor on March 19, 2015; Session Law Chapter 66; Effective: 07/01/2015",2015-02-10,2015-03-10,,"['Representative Burtenshaw', 'Senator Bair']",Signed,"OIL AND GAS - Amends existing law to provide for unit operations, to provide for applications, responses, hearings and orders, to provide for certification by applicants of notice to specified owners, to provide that orders shall include plans for unit operations, to provide for termination and dissolution of unit operations, to provide for amendment of orders, to provide a procedure relating to allocation in orders, to provide for the approval of additions or exclusions, to provide that certain production and proceeds of sale are deemed the property and income of specified persons, to provide for the duration of force of division orders or other contracts relating to a sale or purchase of production and the application thereof and to provide that certain orders do not result in transfer of title.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0050/,
H0051,,H Res/Con,02/26; Take bill off General Orders; referred to Resources & Conservation,,,,,,"DREDGE MINING - Adds to existing law to provide for adoption of rules for small scale dredge mining, to provide contents of the rules and to provide where suction dredging may occur.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0051/,
H0052,,LAW,"Reported Signed by Governor on March 4, 2015; Session Law Chapter 22; Effective: 07/01/2015",2015-02-13,2015-02-25,,"['Representative Wintrow', 'Senator Keough']",Signed,YOUTH CHALLENGE PROGRAM - Repeals existing law relating to the Youth Challenge Program to remove a sunset provision.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0052/,
H0053,Amended,LAW,"Reported Signed by Governor on April 6, 2015; Session Law Chapter 268; Effective: 07/01/2015",2015-03-04,2015-03-26,,"['Representative Holtzclaw', 'Senator Lakey']",Signed,"CODE OF MILITARY JUSTICE - Repeals and adds to existing law to enact and specify the provisions of the Model State Code of Military Justice to provide for arrest, to provide for regulatory authority and to provide for immunity.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0053/,
H0054,,H Transp,01/30; Reported Printed and Referred to Transportation & Defense,,,,,,SPECIAL FUELS - Amends existing law to remove reference to a valid gaseous special fuels permit.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0054/,
H0055,,LAW,"Reported Signed by Governor on March 11, 2015; Session Law Chapter 39; Effective: 07/01/2015",2015-02-06,2015-03-03,,"['Representative Palmer', 'Senator Johnson']",Signed,PEACE OFFICER AND DETENTION OFFICER TEMPORARY DISABILITY ACT - Repeals existing law to remove a sunset date.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0055/,
H0056,,H Env,"01/30; Reported Printed and Referred to Environment, Energy & Technology",,,,,,PUBLIC DRINKING WATER SYSTEM LOANS - Amends existing law to revise use provisions relating to amounts deposited into the Drinking Water Loan Fund.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0056/,
H0057,,H Env,"01/30; Reported Printed and Referred to Environment, Energy & Technology",,,,,,"COMMUNITY REINVESTMENT PILOT INITIATIVE - Repeals and amends existing law to remove a contingent sunset date; to authorize the Department of Environmental Quality to negotiate lower financial assistance amounts with certain property owners when specified conditions are met, to revise authorized maximum overall financial assistance provisions, to revise the number of projects that may participate in the initiative, to provide for an annual project priority list; and to provide a contingent sunset date.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0057/,
H0058,,LAW,"Reported Signed by Governor on March 25, 2015; Session Law Chapter 98; Effective: 07/01/2015",2015-03-02,2015-03-17,,"['Representative Chaney', 'Senator Siddoway']",Signed,"WATER QUALITY - Amends existing law to revise provisions relating to the effect of certain rules, to provide that mixing zones are subject to laws and rules, and to provide for the duration of effectiveness of mixing zones.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0058/,
H0059,,LAW,"Reported Signed by Governor on March 30, 2015; Session Law Chapter 194; Effective: 07/01/2015",2015-02-12,2015-03-18,,"['Representative Hixon', 'Senator Martin']",Signed,PLUMBING - Amends existing law to provide for an inactive certificate of competency for plumbing contractor or specialty contractor and to provide for a temporary certificate of competency in certain situations.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0059/,
H0060,,H Bus,02/02; Reported Printed and Referred to Business,,,,,,DIVISION OF BUILDING SAFETY - Amends existing law to authorize the administrator to enter into agreements with vendors and contractors.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0060/,
H0061,,LAW,"Reported Signed by Governor on March 23, 2015; Session Law Chapter 87; Effective: 07/01/2015",2015-02-16,2015-03-12,,"['Representative Perry', 'Senator Souza']",Signed,JUVENILE CORRECTIONS - Amends existing law to authorize probation for a juvenile offender under certain conditions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0061/,
H0062,,LAW,"Reported Signed by Governor on March 26, 2015; Session Law Chapter 139; Effective: 07/01/2015",2015-02-16,2015-03-17,,"['Representative Scott', 'Senator Tippets']",Signed,VICTIM RESTITUTION - Amends existing law to provide for liens resulting from restitution owed to a crime victim; to provide for execution on judgments for restitution owed to a crime victim and to provide for a writ of execution under certain conditions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0062/,
H0063,,H Jud,"02/02; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,BAIL - Amends existing law to remove a provision relating to a bench warrant for a bailable offense; and to provide for the setting of bail when a defendant fails to appear before the court under certain conditions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0063/,
H0064,,LAW,"Reported Signed by Governor on March 25, 2015; Session Law Chapter 99; Effective: 07/01/2015",2015-02-16,2015-03-17,,"['Representative Nye', 'Senator Johnson']",Signed,"IMPRISONMENT - Amends existing law to provide credit for a period of incarceration served as a condition of probation in certain instances; to revise a provision relating to a finding that a defendant has violated probation, to provide that a defendant shall receive credit for time served in certain instances; and to remove a provision relating to credit for time spent in custody pending trial, sentencing or appeal.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0064/,
H0065,,H W/M,02/02; Reported Printed and Referred to Ways & Means,,,,,,EDUCATION - Adds to existing law to provide for duties of the State Superintendent of Public Instruction relating to the Smarter Balanced Assessment Consortium.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0065/,
H0066,,S St Aff,"Introduced, read first time; referred to: State Affairs",2015-02-05,,,['Representative Clow'],,CONCEALED WEAPONS - Amends existing law to provide that the sheriff shall mail renewal notices for concealed weapons licenses; and to provide that the sheriff shall mail renewal notices for enhanced concealed weapons licenses.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0066/,
H0067,,S St Aff,"Introduced, read first time; referred to: State Affairs",2015-03-02,,,['Representative Luker'],,IDAHO LIMITED CONVENTION ACT - Adds to existing law to provide for the Idaho Limited Convention Act.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0067/,
H0068,,LAW,"Reported Signed by Governor on March 17, 2015; Session Law Chapter 50; Effective: 03/17/2015",2015-02-17,2015-03-10,,"['Representative Cheatham', 'Senator Bayer']",Signed,"PRINTING - Amends existing law to include counties in exemptions that the state enjoys for printing, engraving, binding or stationery work.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0068/,
H0069,,H Transp,02/17; U.C. to be returned to Transportation & Defense Committee,,,,,,"MOTOR VEHICLES - Amends existing law to provide an exception to size and weight limitations for refuse/sanitation trucks when owned by, under contract to or under authority of a city, county or state agency transporting refuse.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0069/,
H0070,,LAW,"Reported Signed by Governor on March 13, 2015; Session Law Chapter 43; Effective: 03/13/2015",2015-02-17,2015-03-06,,"['Representative Youngblood', 'Senator Nonini']",Signed,"MOTOR VEHICLES - TIRE LOAD - Amends existing law to provide load for inch width of tire for the front steer axle may not exceed the manufacturer’s load rating per tire or the load rating of the axle or 20,000 pounds per axle whichever is less.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0070/,
H0071,,H Transp,02/04; Reported Printed and Referred to Transportation & Defense,,,,,,MOTOR VEHICLES - Amends and adds to existing law to provide for Idaho Friends of the Orofino Maniacs license plates.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2015/legislation/H0071/,
