bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0483,,LAW,03/19 Governor signed; Session Law Chapter 82; Effective: 07/01/04,2004-02-10,2004-03-10,,"['Representative Snodgrass', 'Senator Compton']",Signed,COSMETOLOGY - Amends existing law relating to licensure by the Idaho Board of Cosmetology to eliminate a requirement of work experience for instructor licenses.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0483/,
H0484,,LAW,03/19 Governor signed; Session Law Chapter 83; Effective: 07/01/04,2004-02-09,2004-03-10,,"['Representative Block', 'Senator Noble']",Signed,"RECORDS OF SURVEYS - Amends existing law to define ""basis of bearing""; and to clarify the required contents of records of surveys.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0484/,
H0485,,LAW,03/19 Governor signed; Session Law Chapter 84; Effective: 07/01/04,2004-02-09,2004-03-10,,"['Representative Douglas', 'Senator Werk']",Signed,"ENGINEERS AND LAND SURVEYORS - Amends and adds to existing law relating to professional engineers and professional land surveyors to clarify education, examination and graduate education requirements to meet qualifications for licensure; to clarify that the Board of Professional Engineers and Professional Land Surveyors may charge applicants for the cost of administration of examinations; to clarify authority of the executive director in disciplinary actions; to specify exclusive jurisdiction of the state; and to prohibit requirements for additional licenses and fees.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0485/,
H0486,,LAW,03/19 Governor signed; Session Law Chapter 85; Effective: 07/01/04,2004-02-11,2004-03-10,,"['Representative Gagner', 'Senator Noble']",Signed,REAL ESTATE APPRAISER LICENSE - Amends existing law relating to the scope of authority of the Board of Real Estate Appraisers to further define exemptions.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0486/,
H0487,,LAW,03/24 Governor signed; Session Law Chapter 310; Effective: 07/01/04,2004-02-16,2004-03-19,,"['Representative Bayer', 'Senator Davis']",Signed,INSURERS - Amends existing law to delete the requirement that insurers file copies of reports with the National Association of Insurance Commissioners.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0487/,
H0488,,LAW,03/23 Governor signed; Session Law Chapter 237; Effective: 07/01/04,2004-02-16,2004-03-16,,"['Representative Snodgrass', 'Senator Cameron']",Signed,STATE INSURANCE FUND - Amends existing law to provide that the State Insurance Fund shall be examined by the Department of Insurance at least once every five years.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0488/,
H0489,,LAW,03/19 Governor signed; Session Law Chapter 86; Effective: 07/01/04,2004-02-16,2004-03-10,,"['Representative Gagner', 'Senator Goedde']",Signed,HEALTH CARE PLANS - SELF-FUNDED - Amends existing law relating to self-funded health care plans to increase applicable deductible and obligation amounts for purposes of determining exemption from registration requirements.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0489/,
H0490,,LAW,03/19 Governor signed; Session Law Chapter 87; Effective: 07/01/04,2004-02-16,2004-03-10,,"['Representative Bayer', 'Senator Werk']",Signed,"INSURER - SURPLUS LINES - Amends existing law to require eligible surplus lines insurers to notify the director of the Department of Insurance of any changes to the insurer's name, address or state of domicile within sixty days.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0490/,
H0491,,LAW,03/19 Governor signed; Session Law Chapter 88; Effective: 07/01/04,2004-02-16,2004-03-10,,"['Representative Deal', 'Senator Werk']",Signed,INSURER - CERTIFICATE OF AUTHORITY - Amends existing law to provide that the director may issue new orders of suspension; and to provide that certificates of authority shall be deemed terminated at the end of the suspension period if not reinstated or if a new order of suspension is not issued.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0491/,
H0492,,LAW,03/19 Governor signed; Session Law Chapter 89; Effective: 07/01/04,2004-02-16,2004-03-10,,"['Representative Collins', 'Senator Compton']",Signed,INSURER - CERTIFICATE OF AUTHORITY - Amends existing law relating to insurers to require foreign corporations to submit one copy and domestic corporations to submit three copies of specified corporate documents with an application for an original certificate of authority; and to delete document requirements relating to worker's compensation insurers and authorized representation.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0492/,
H0493,,LAW,03/19 Governor signed; Session Law Chapter 90; Effective: 07/01/04,2004-02-17,2004-03-10,,"['Representative Henbest', 'Senator Goedde']",Signed,INSURERS - DEPOSIT REQUIREMENTS - Amends and repeals existing law relating to foreign and alien insurers to clarify an exception to the requirement of deposit based upon a certificate from the insurer's state of domicile; and to repeal language relating to special deposits for foreign or alien insurers writing workmen's compensation coverages in Idaho.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0493/,
H0494,,LAW,03/19 Governor signed; Session Law Chapter 91; Effective: 07/01/04,2004-02-17,2004-03-10,,"['Representative Snodgrass', 'Senator Werk']",Signed,INSURERS - Amends existing law to limit the ability of an insurer to transact insurance in Idaho based on the characteristics of the business name of the insurer; and to authorize the director of the Department of Insurance to permit or require an insurer to supplement or modify a business name in the case of a conflict of names.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0494/,
H0495,,LAW,03/23 Governor signed; Session Law Chapter 238; Effective: 07/01/04,2004-02-17,2004-03-15,,"['Representative Eberle', 'Senator Stegner']",Signed,INSURANCE DEPARTMENT DIRECTOR - DOCUMENT FILING - Amends existing law to authorize the director of the Department of Insurance to specify the place and manner of filing of documents.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0495/,
H0496,,LAW,03/19 Governor signed; Session Law Chapter 92; Effective: 07/01/04 with alternative; provisions for compliance,2004-02-17,2004-03-10,,"['Representative Gagner', 'Senator Cameron']",Signed,ANNUITIES - Amends existing law to revise minimum nonforfeiture amounts applicable to annuity contracts issued by insurers; to authorize the director to adopt rules; and to provide effective dates for nonforfeiture amount provisions.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0496/,
H0497,,LAW,03/19 Governor signed; Session Law Chapter 93; Effective: 07/01/04,2004-02-17,2004-03-10,,"['Representative Meyer', 'Senator Compton']",Signed,INSURERS - Amends existing law relating to insurance to provide that annual statements shall be prepared in accordance with specified standards of the National Association of Insurance Commissioners and revisions to such standards as adopted by the director of the Department of Insurance.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0497/,
H0498,,S FAILED,03/10 3rd rdg - FAILED - 7-26-2,2004-02-11,2004-03-10,,['Representative Gagner'],,"OCCUPATIONAL LICENSES - Amends existing law to authorize the Bureau of Occupational Licenses to conduct hearings and proceedings to revoke, suspend, refuse issuance or refuse renewal of licenses, certificates or authorities; to authorize the Bureau to suspend or refuse issuance of such licenses, certificates or authorities; to require regulated professionals to answer questions and produce documents; to provide that failure to disclose lawfully requested information shall be grounds for discipline; to provide for the filing of a petition to modify or set aside an investigative demand; and to provide that such petition filing shall not constitute misconduct or grounds for discipline except in specified circumstances.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0498/,
H0499,Amended,LAW,03/23 Governor signed; Session Law Chapter 239; Effective: 07/01/04,2004-02-24,2004-03-19,,"['Representative Deal', 'Senator Goedde']",Signed,INSURERS - DOMESTIC STOCK - Amends existing law to provide that domestic stock insurers may amend their bylaws as provided by state law; and to provide that no such amendment to an insurer's articles of incorporation shall be effectuated until a fully executed copy of the certificate of amendments has been filed with and approved by the director.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0499/,
H0500,Amended,LAW,03/16 Governor signed; Session Law Chapter 48; Effective: 07/01/04,2004-03-08,2004-03-02,,"['Representative Black', 'Senator Stennett']",Signed,ELECTIONS - Amends existing law to provide when a candidate may appeal the results of a recount or the determination that a recount is not necessary; and to revise procedures.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0500/,
H0501,,H St Aff,02/03 Ret'd to St Aff,,,,,,"GOVERNMENT BOARDS - Amends existing law to provide for no personal liability in certain instances for individuals serving on governing boards of governmental units, boards or agencies or of governmental corporations.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0501/,
H0502,,S FAILED,03/17 Reconsidered - FAILED - 17-18-0,2004-02-16,2004-03-17,,['Representative Deal'],,"TELEPHONE CORPORATIONS - Amends existing law relating to telecommunications regulation to prescribe an election by the corporation to govern applicability of the chapter to certain telephone corporations; to provide continuing authority of the Public Utilities Commission relating to telecommunications services subject to Chapter 6, Title 62, Idaho Code; and to provide for Public Utility Commission reports to the Governor and the Legislature.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0502/,
H0503,,LAW,02/05 To Governor - Governor signed; Session Law Chapter 1; Effective: 02/05/04,2004-01-26,2004-01-30,,"['Representative Bolz', 'Senator Pearce']",Signed,"APPROPRIATIONS - WATER RESOURCES DEPARTMENT - Appropriates an additional $41,000 to the Department of Water Resources for fiscal year 2004.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0503/,
H0504,,LAW,02/06 To Governor - Governor signed; Session Law Chapter 2; Effective: 02/06/04,2004-01-26,2004-02-02,,"['Representative Field(23)', 'Senator Burtenshaw']",Signed,"APPROPRIATIONS - Directs the transfer of $223,500 to the Pest Control Deficiency Fund; directs the transfer of $11,600,000 to the Fire Suppression Deficiency Fund; and directs the transfer of $297,100 to the Hazardous Substance Emergency Response Fund.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0504/,
H0505,,LAW,03/19 Governor signed; Session Law Chapter 94; Effective: 07/01/04,2004-02-10,2004-03-10,,"['Representative McKague', 'Senator Gannon']",Signed,PROPERTY TAX APPEALS - Amends existing law to delete a reference to a statute that is no longer applicable to property tax appeals.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0505/,
H0506,,LAW,03/19 Governor signed; Session Law Chapter 95; Effective: 07/01/04,2004-02-10,2004-03-10,,"['Representative Schaefer', 'Senator McKenzie']",Signed,PROPERTY TAX - APPEALS - Amends existing law to clarify the procedure to file an appeal in district court for property tax appeals from the Board of Tax Appeals.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0506/,
H0507,,H Transp,01/22 Rpt prt - to Transp,,,,,,HIGHWAYS - SLOW MOVING VEHICLES - Amends existing law to update and clarify the operation of slow moving vehicles on public highways.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0507/,
H0508,Amended,LAW,03/23 Governor signed; Session Law Chapter 240; Effective: 01/01/04,2004-02-24,2004-03-19,,"['Representative Deal', 'Senator Darrington']",Signed,JUDGES' RETIREMENT FUND - Amends existing law to provide that the Endowment Fund Investment Board shall select and contract with investment managers at the direction of the Supreme Court; to revise the investment authority relating to the Judges' Retirement Fund; and to provide that the investment board may select and contract with banks and trust companies authorized to do business in Idaho.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0508/,
H0509,,LAW,03/19 Governor signed; Session Law Chapter 96; Effective: 01/01/04,2004-02-05,2004-03-10,,"['Representative Deal', 'Senator Little']",Signed,PERMANENT ENDOWMENT FUNDS - Amends existing law to provide that permanent endowment funds and earnings reserve funds may be combined or pooled for investment.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0509/,
H0510,,LAW,02/19 To Governor - Governor signed; Session Law Chapter 13; Effective: 07/01/04,2004-02-04,2004-02-13,,"['Representative Jaquet', 'Senator Little', 'Senator Stennett']",Signed,"STATE MINERAL LANDS - Amends existing law to provide an exception for reserving state mineral lands from sale when the surface estate is identified by the State Board of Land Commissioners as having the potential highest and best use for development purposes such as residential, commercial or industrial purposes; to provide that a purchaser of lands may acquire right, title or interest in the mineral deposits; to provide for the sale of lands as a single estate when the state land is identified as having the highest and best use for development purposes; to provide that all applications to purchase those state lands that have not been identified as having the potential highest and best use for development purposes approved subsequent to the passage of this chapter shall be subject to a reservation to the state of all mineral deposits in the land.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0510/,
H0511,,LAW,03/23 Governor signed; Session Law Chapter 154; Effective: 07/01/04,2004-02-05,2004-03-15,,"['Representative Edmunson', 'Senator Little']",Signed,LAND BOARD - Amends existing law to provide that the State Board of Land Commissioners shall have power to solicit bids and contract work to be performed.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0511/,
H0512,Amended,LAW,03/23 Governor signed; Session Law Chapter 241; Effective: 01/01/04,2004-02-24,2004-03-18,,"['Representative Collins', 'Senator Goedde']",Signed,"INSURER - PREMIUM TAX - Amends existing law to provide that a member insurer of the Idaho Insurance Guaranty Association may offset against its premium tax liability the assessment imposed for obligations of the Idaho Insurance Guaranty Association; to provide for insurers that are exempt from the premium tax imposed under Section 41-402, Idaho Code; and to provide for deposit of certain refunds to the state's General Fund.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0512/,
H0513,,H Jud,01/23 Rpt prt - to Jud,,,,,,INATTENTIVE DRIVING - Amends and adds to existing law to provide the infraction of inattentive driving; and to provide a penalty.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0513/,
H0514,,LAW,02/06 To Governor - Governor signed; Session Law Chapter 3; Effective: 02/06/04,2004-01-27,2004-02-02,,"['Representative Gagner', 'Senator Hill']",Signed,"APPROPRIATIONS - INSURANCE DEPARTMENT  - Appropriates an  additional $16,100 to the Department of Insurance for fiscal year 2004; and authorizes one additional full-time equivalent position.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0514/,
H0515,,LAW,03/23 Governor signed; Session Law Chapter 155; Effective: 07/01/04,2004-02-19,2004-03-19,,"['Representative Roberts', 'Senator Cameron']",Signed,"STATE LAND - LEASES - Amends existing law to provide authority for the State Board of Land Commissioners to lease all endowment lands for a lease period of up to forty-nine years for commercial purposes; to revise the definition of ""commercial purposes""; and to provide application to mineral leases on state lands.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0515/,
H0516,,LAW,03/23 Governor signed; Session Law Chapter 156; Effective: 01/01/04,2004-02-26,2004-03-15,,"['Representative Moyle', 'Senator McKenzie']",Signed,"PROPERTY TAX RELIEF - Amends existing law to clarify procedures for submitting, reviewing and finalizing claims for property tax relief.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0516/,
H0517,,H St Aff,01/23 Rpt prt - to St Aff,,,,,,INITIATIVES/REFERENDUMS - Repeals and adds to existing law to provide minimum signature requirements for initiative or referendum petitions; to revise petition requirements; to provide for processing of petitions that are submitted to a county clerk before the deadline for submission; to provide that signature sheets shall contain signatures of qualified electors from only one county and legislative district; and to provide that signers shall reside in a legislative district.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0517/,
H0518,,LAW,03/19 Governor signed; Session Law Chapter 97; Effective: Upon adoption by 35 states or 07/01/04; whichever is later,2004-02-09,2004-03-10,,"['Representative Clark', 'Senator Lodge']",Signed,"INTERSTATE COMPACT FOR JUVENILES - Repeals and adds to existing law to authorize and direct the Governor of the State of Idaho to execute the Interstate Compact for Juveniles on behalf of the state; to provide the purpose of the compact; to provide for the Interstate Commission for Juveniles; to provide for the commission's powers and duties, organization, operation, rulemaking functions, oversight, enforcement, dispute resolution and financing; to provide for a state council; to provide for compacting states; to provide an effective date; to provide for amendment of the compact; to provide for withdrawal, default, termination and judicial enforcement; to provide for severability and construction; and to provide for the binding effect of the compact and other laws.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0518/,
H0519,,LAW,03/23 Governor signed; Session Law Chapter 242; Effective: 03/23/04,2004-02-17,2004-03-15,,"['Representative Edmunson', 'Senator Lodge']",Signed,CONTROLLED SUBSTANCE INVESTIGATIONS - Amends existing law to allow for a court to order restitution for costs incurred by law enforcement agencies in investigating misdemeanor violations of the Uniform Controlled Substances Act.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0519/,
H0520,Amended,LAW,03/23 Governor signed; Session Law Chapter 157; Effective: 03/23/04,2004-03-19,2004-03-15,,"['Representative Wills', 'Senator Darrington']",Signed,DNA ANALYSIS COSTS - Amends existing law to provide that offenders committing burglary and felony domestic violence shall be subject to sample DNA collection; to provide that certain persons may be ordered by the court to pay restitution to help offset costs incurred by law enforcement agencies for the expense of DNA analysis; to provide the amount of restitution; to provide which law enforcement entities are entitled to receive the restitution; and to provide for the deposit of moneys remitted to the Idaho State Police and the Office of the Attorney General.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0520/,
H0521,,LAW,03/23 Governor signed; Session Law Chapter 158; Effective: 07/01/04,2004-02-13,2004-03-16,,"['Representative Campbell', 'Representative Jones', 'Senator Cameron']",Signed,"OUTFITTERS AND GUIDES - Amends existing law to revise provisions and schedules relating to license, penalty, amendment and application fees for outfitters, certain designated agents and guides.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0521/,
H0522,,LAW,03/19 Governor signed; Session Law Chapter 98; Effective: 07/01/04,2004-02-09,2004-03-10,,"['Representative Eberle', 'Senator Werk']",Signed,FEDERAL CONSUMER PROTECTION ACT - Amends existing law to revise dates applicable to the Federal Consumer Credit Protection Act and regulations issued under the Act.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0522/,
H0523,,LAW,03/19 Governor signed; Session Law Chapter 99; Effective: 07/01/04,2004-02-09,2004-03-10,,"['Representative Snodgrass', 'Senator Goedde']",Signed,RESIDENTIAL MORTGAGE - Amends existing law relating to residential mortgage practices to revise dates applicable to amended federal acts and regulations.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0523/,
H0524,Amended,LAW,03/23 Governor signed; Session Law Chapter 159; Effective: 07/01/04,2004-03-16,2004-03-10,,"['Representative Meyer', 'Senator Cameron']",Signed,"BANKING - LOANS/EXTENSIONS OF CREDIT - Amends and repeals existing law relating to banking to revise definitions; to revise provisions applicable to real estate loans offered by banks; to repeal sections applicable to mortgage insurance, government guaranteed loans, commercial loans and construction loans; to provide that the total loans and extensions of credit to persons shall be limited; to provide that certain items do not constitute loans or extensions of credit; to exempt certain loans or extensions of credit from lending limits; to provide for the combination of loans or extensions of credit under certain outlined conditions; to provide for calculation of lending limits; to set forth conditions under which loans shall be considered nonconforming; and to provide that banks shall not invest in certain real estate holdings in amounts greater than fifty percent of the capital structure of the bank.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0524/,
H0525,,H Bus,01/23 Rpt prt - to Bus,,,,,,ELECTRICAL INSPECTORS - Amends existing law to clarify qualifications and restrictions on state and municipal electrical inspectors; and to provide for administration of such additional tests as may be adopted by the State Electrical Board.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0525/,
H0526,,LAW,03/23 Governor signed; Session Law Chapter 243; Effective: 07/01/04,2004-02-19,2004-03-19,,"['Representative Meyer', 'Senator Werk']",Signed,MANUFACTURED HOMES - Amends existing law relating to manufactured homes to authorize the administrator of the Division of Building Safety to promulgate rules to establish a dispute resolution program.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0526/,
H0527,,LAW,03/24 Governor signed; Session Law Chapter 311; Effective: 03/24/04,2004-02-27,2004-03-19,,"['Representative Gagner', 'Senator Malepeai']",Signed,"PLUMBING BOARD - Amends existing law to authorize the Idaho Plumbing Board to establish, by rule, civil penalties and an appeals process; to authorize the board to affirm, reject, decrease or, within a limit, increase the penalty imposed; to authorize the administrator to impose civil penalties and to file suit for injunctive relief; and to provide that certificates of competency and apprentice registrations may be in the immediate vicinity of the worksite during working hours if not carried on the person.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0527/,
H0528,Amended,LAW,03/23 Governor signed; Session Law Chapter 244; Effective: 01/01/05 Sections 2 & 3;; 07/01/04 All others,2004-03-20,2004-03-18,,"['Representative Eberle', 'Senator Werk']",Signed,"PLUMBERS - Amends and adds to existing law relating to plumbers to provide for apprentice and specialty apprentice registration and annual renewal of the registration; to adjust fees for a renewal certificate of competency; to provide for prorating fees; to provide that certificates of competency shall be issued for a period of three years; to provide for expiration and renewal of a certificate; to authorize the Idaho Plumbing Board to provide, by rule, for a staggered schedule of issuing and renewing certificates; and to provide that the increase in fees for a certificate of competency and issuance of a three-year certificate shall be effective on and after January 1, 2005.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2004/legislation/H0528/,
