bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0025,,LAW,"Reported Signed by Governor on February 26, 2013; Session Law Chapter 21; Effective: 07/01/2013",2013-02-01,2013-02-15,,"['Representative Patterson', 'Senator Rice']",Signed,PROPERTY TAX ADMINISTRATION - Amends existing law to make various technical corrections in the statutes regarding the administration of the property tax.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0025/,
H0026,,LAW,"Reported Signed by Governor on March 21, 2013; Session Law Chapter 101; Effective: 07/01/2013",2013-02-05,2013-03-12,,"['Representative Youngblood', 'Senator Martin']",Signed,"HEATING, VENTILATION AND AIR CONDITIONING SYSTEMS - Amends existing law relating to the installation of heating, ventilation and air conditioning systems to establish provisions allowing individuals holding either an HVAC certification or plumbing certification to install certain piping.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0026/,
H0027,,H Bus,02/04; U.C. to be returned to Business Committee,,,,,,PLUMBERS - Amends existing law relating to plumbers to revise provisions relating to exceptions regarding certificates of competency.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0027/,
H0028,,LAW,"Reported Signed by Governor on March 12, 2013; Session Law Chapter 57; Effective: 07/01/2013",2013-02-05,2013-03-01,,"['Representative Batt', 'Senator Lakey']",Signed,"MANUFACTURED HOME DEALER AND INSTALLER LICENSING - Amends existing law relating to manufactured home dealer and installer licensing to revise legislative findings, to revise provisions relating to certain license requirements and to revise provisions relating to fees for criminal history background checks; to remove a definition and to remove all references to service companies.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0028/,
H0029,,LAW,"Reported Signed by Governor on March 7, 2013; Session Law Chapter 38; Effective: 10/01/13",2013-02-11,2013-02-26,,"['Representative Bolz', 'Representative Trujillo', 'Senator Lodge']",Signed,"JUDICIAL DISTRICTS - Amends existing law relating to judicial districts to increase the number of judges in the third, fourth and seventh judicial districts and to increase the resident chambers in Canyon and Ada counties and to provide one resident chambers in Jefferson county.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0029/,
H0030,Amended,LAW,"Reported Signed by Governor on April 3, 2013; Session Law Chapter 259; Effective: 07/01/2013",2013-03-07,2013-03-26,,"['Representative Burgoyne', 'Senator Mortimer']",Signed,OATHS AND AFFIRMATIONS - Adds to existing law relating to the administration of oaths and affirmations to provide for a certification or declaration under penalty of perjury and to provide that such new section shall not apply to acknowledgments.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0030/,
H0031,,H Health/Wel,01/24; Reported Printed and Referred to Health & Welfare,,,,,,DENTISTRY BOARD - Amends existing law to provide for professional limited liability companies in dental practice naming standards and to clarify dental practice ownership standards.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0031/,
H0032,,LAW,"Reported Signed by Governor on February 20, 2013; Session Law Chapter 13; Effective: 07/01/2013",2013-02-01,2013-02-15,,"['Representative Morse', 'Senator Schmidt']",Signed,"PSYCHOLOGIST EXAMINERS - Amends existing law relating to the Board of Psychologist Examiners to provide that the board shall have the power to establish by rule the standards and requirements for the use of communication technology in the practice of psychology, including supervision.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0032/,
H0033,,LAW,"Reported Signed by Governor on February 20, 2013; Session Law Chapter 14; Effective: 07/01/2013",2013-02-01,2013-02-15,,"['Representative Hixon', 'Senator Lodge']",Signed,OCCUPATIONAL THERAPY LICENSING - Amends existing law relating to the Occupational Therapy Licensing Board to revise provisions relating to a limited permit.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0033/,
H0034,,S Health/Wel,"Introduced, read first time; referred to: Health & Welfare",2013-02-04,,,['Representative Malek'],,SPEECH AND HEARING SERVICES PRACTICE ACT - Amends existing law relating to the Speech and Hearing Services Practice Act to revise provisions relating to a quorum of the board; and to provide that an applicant for licensure shall provide documentation that such applicant possesses a doctoral degree with emphasis in audiology and that the applicant shall successfully complete a supervised academic clinical practicum.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0034/,
H0035,,LAW,"Reported Signed by Governor on February 20, 2013; Session Law Chapter 15; Effective: 07/01/2013",2013-02-04,2013-02-15,,"['Representative Romrell', 'Senator Lakey']",Signed,"SOCIAL WORK EXAMINERS - Amends existing law relating to the Board of Social Work Examiners to provide that the board may review the practice of a licensed social worker who is the subject of a certain complaint and to establish provisions relating to such review; and to revise provisions relating to the board’s authority to refuse to issue a license, refuse to renew a license or to take other disciplinary action.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0035/,
H0036,,S Health/Wel,02/19; Recommitted to Health & Welfare,2013-02-04,,,['Representative Hancey'],,OCCUPATIONAL LICENSES - Amends existing law relating to the Board of Nursing Home Administrators to establish provisions relating to the imposition of a fine upon a licensee by the board.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0036/,
H0037,,LAW,"Reported Signed by Governor on February 20, 2013; Session Law Chapter 16; Effective: 07/01/2013",2013-01-31,2013-02-13,,"['Representative Nielsen', 'Senator Heider']",Signed,WOOD AND MILL YARD DEBRIS - Amends existing law relating to the Wood and Mill Yard Debris Committee to revise provisions relating to the appointment of the committee and to provide for meetings of the committee.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0037/,
H0038,,H Res/Con,03/18; U.C. to be returned to Resources & Conservation Committee,,,,,,"COMPREHENSIVE STATE WATER PLAN - Adds to existing law to ratify and approve the Comprehensive State Water Plan as adopted by the Idaho Water Resource Board on November 28, 2012.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0038/,
H0039,,LAW,"Reported Signed by Governor on February 20, 2013; Session Law Chapter 17; Effective: 02/20/13",2013-02-05,2013-02-15,,"['Representative Packer', 'Senator Buckner-Webb']",Signed,RECREATIONAL VEHICLES - Amends existing law relating to recreational vehicles to provide that initial license fees for recreational vehicles shall be prorated on a monthly basis for new owners and subsequent renewals of annual licenses shall require annual fees.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0039/,
H0040,,LAW,"Reported Signed by Governor on March 1, 2013; Session Law Chapter 29; Effective: 07/01/2013",2013-02-05,2013-02-19,,"['Representative Bateman', 'Senator Heider']",Signed,CROSS-COUNTRY SKIING ADVISORY COMMITTEES - Repeals existing law relating to Cross-Country Skiing Advisory Committees.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0040/,
H0041,,LAW,"Reported Signed by Governor on March 22, 2013; Session Law Chapter 129; Effective: 07/01/2013",2013-02-06,2013-03-18,,"['Representative Wood', 'Senator Johnson']",Signed,DRIVER’S LICENSES - Amends existing law to clarify when visually impaired individuals are considered competent to drive a motor vehicle.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0041/,
H0042,,LAW,"Reported Signed by Governor on March 12, 2013; Session Law Chapter 41; Effective: 03/12/13",2013-02-05,2013-02-28,,"['Representative Bell', 'Senator Patrick']",Signed,"COUNTIES - Amends existing law relating to counties to revise the boundary descriptions of Gooding County, Jerome County, Lincoln County and Minidoka County.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0042/,
H0043,,LAW,"Reported Signed by Governor on March 21, 2013; Session Law Chapter 102; Effective: 07/01/2013",2013-02-11,2013-03-14,,"['Representative VanOrden', 'Senator Martin']",Signed,COMMERCE DEPARTMENT - ECONOMIC ADVISORY COUNCIL - Amends existing law to clarify that members of the Economic Advisory Council for the Department of Commerce serve at the pleasure of the Governor and to provide that no more than four members of the Economic Advisory Council shall be from any one political party.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0043/,
H0044,,LAW,"Reported Signed by Governor on March 21, 2013; Session Law Chapter 103; Effective: 07/01/13 Section 3;; 10/22/13 Sections 1 & 2",2013-02-08,2013-03-12,,"['Representative Holtzclaw', 'Senator Goedde']",Signed,EMPLOYMENT SECURITY LAW - Adds to and amends existing law relating to employment security law to prohibit certain relief from liability relating to benefits paid to a claimant that are subsequently determined to be overpaid; to provide for the collection and deposit of civil penalties and to limit the compromise of civil penalties.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0044/,
H0045,Amended,LAW,"Reported Signed by Governor on April 11, 2013; Session Law Chapter 339; Effective: 07/01/2013",2013-03-07,2013-03-28,,"['Representative Clow', 'Senator Patrick']",Signed,ENGINEERS AND SURVEYORS - Amends existing law relating to engineers and surveyors to revise definitions; to revise provisions relating to disciplinary actions and procedures; to revise provisions relating to the reissuance of licenses and to provide requirements relating to the reissuance of wall certificates.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0045/,
H0046,,LAW,"Reported Signed by Governor on March 21, 2013; Session Law Chapter 104; Effective: 07/01/2013",2013-02-05,2013-03-12,,"['Representative Kauffman', 'Senator Patrick']",Signed,FIRE ESCAPES AND DOORS - Repeals existing law relating to fire escapes provided for certain structures; how fire escapes are attached; the penalty for violations; and doors on public buildings.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0046/,
H0047,,LAW,"Reported Signed by Governor on March 12, 2013; Session Law Chapter 42; Effective: 07/01/2013",2013-02-18,2013-02-28,,"['Representative Ward-Engelking', 'Senator Siddoway']",Signed,WATERMASTERS - Amends existing law relating to watermasters to authorize the director of the Department of Water Resources to appoint a successor watermaster under certain conditions and to provide a procedure.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0047/,
H0048,,LAW,"Reported Signed by Governor on March 12, 2013; Session Law Chapter 43; Effective: 07/01/2013",2013-02-13,2013-02-28,,"['Representative Miller', 'Senator Siddoway']",Signed,"INJECTION WELLS - Amends existing law relating to injection wells to provide that the director of the Department of Water Resources shall require good and sufficient security as a condition of every class II injection well permit, to provide for the amount of security, to provide that the security shall be conditioned upon certain performance and to authorize additional security requirements under certain circumstances.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0048/,
H0049,,LAW,"Reported Signed by Governor on March 12, 2013; Session Law Chapter 44; Effective: 07/01/2013",2013-02-13,2013-02-28,,"['Representative Gestrin', 'Senator Bair']",Signed,"INJECTION WELLS - Amends existing law relating to injection wells to define ""Class II Injection Well"" and to provide for fees.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0049/,
H0050,,LAW,"Reported Signed by Governor on March 12, 2013; Session Law Chapter 45; Effective: 07/01/2013",2013-02-18,2013-02-28,,"['Representative Gibbs', 'Senator Bair']",Signed,HYDROPOWER - Amends existing law relating to hydropower to revise provisions relating to the authority of the director of the Department of Water Resources to limit a permit or license for power purposes to a term; to provide for the automatic extension of a term with annual renewals of the project’s FERC license; to provide for the director’s review of terms not established by reference to a project’s FERC license prior to expiration of the term; to provide that the director may review water right licenses and issue certain orders; and to provide for automatic extension of terms where such order is not issued and for the continued effectiveness of original conditions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0050/,
H0051,,H Rev/Tax,01/25; Reported Printed and Referred to Revenue & Taxation,,,,,,AGRICULTURE - TAX CREDIT - Adds to existing law to provide the Agricultural Business Investment Tax Credit.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0051/,
H0052,,LAW,"Reported Signed by Governor on February 26, 2013; Session Law Chapter 22; Effective: 01/01/13",2013-02-01,2013-02-14,,"['Representative Anderson', 'Senator Werk']",Signed,CIRCUIT BREAKER PROPERTY TAX RELIEF PROGRAM - Amends existing law  to revise grounds when no application for deferral of property taxes shall be granted under the Circuit Breaker Property Tax Relief Program.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0052/,
H0053,,LAW,"Reported Signed by Governor on March 21, 2013; Session Law Chapter 105; Effective: 07/01/2013",2013-02-04,2013-03-14,,"['Representative Monks', 'Senator Davis']",Signed,BOND BANK AUTHORITY - Amends existing law to clarify the salaries of members of the Bond Bank Authority who are statewide elected officials.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0053/,
H0054,,S Com/HuRes,"Introduced, read first time; referred to: Commerce & Human Resources",2013-02-13,,,['Representative Luker'],,"HEALTH INSURANCE EXCHANGE - Adds to existing law to provide that producers may participate in a health insurance exchange, to provide for payment to producers participating in the exchange and to authorize the director to promulgate rules.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0054/,
H0055,,LAW,"Reported Signed by Governor on March 22, 2013; Session Law Chapter 130; Effective: 07/01/2013",2013-02-13,2013-03-13,,"['Representative Barbieri', 'Senator Winder']",Signed,"TELEPHONE SOLICITATION ACT - Amends existing law to remove an exception, to remove certain definitions and to provide that it is not a violation of the provisions of this section for a telephone solicitation to be made by or on behalf of a business having an existing or established business relationship with an Idaho residential subscriber if the telephone subscriber has not stated that he does not wish to receive solicitations from or on behalf of such business.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0055/,
H0056,,H Com/HuRes,01/28; Reported Printed and Referred to Commerce & Human Resources,,,,,,MINIMUM WAGE - Amends existing law relating to minimum wage law to revise provisions relating to wages of a tipped employee.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0056/,
H0057,,H Com/HuRes,01/28; Reported Printed and Referred to Commerce & Human Resources,,,,,,MINIMUM WAGES - Amends existing law relating to minimum wage law to revise provisions relating to minimum wages and to remove provisions relating to tipped employees.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0057/,
H0058,,H St Aff,02/05; U.C. to be returned to State Affairs Committee,,,,,,LIEN WITHDRAWAL - Amends existing law to establish a procedure for withdrawal of a notice of lien by the Secretary of State and the State Tax Commission.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0058/,
H0059,,H St Aff,01/28; Reported Printed and Referred to State Affairs,,,,,,BALLOTS - Adds to existing law relating to ballots to provide requirements relating to the payment of closed primary election expenses.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0059/,
H0060,,H St Aff,01/28; Reported Printed and Referred to State Affairs,,,,,,VOTER REGISTRATION - Amends existing law relating to voter registration to provide for the Motor Voter Act to provide for registration of eligible electors at driver licensing offices and to provide that the Division of Motor Vehicles shall forward registration cards to the office of the county clerk.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0060/,
H0061,,H St Aff,01/28; Reported Printed and Referred to State Affairs,,,,,,"INDEPENDENT ETHICS COMMISSION ACT - Amends and adds to existing law relating to the Independent Ethics Commission Act to define terms, to establish the Independent Ethics Commission, to provide the powers and duties of the Independent Ethics Commission, to provide that certain information, complaints and reports are confidential and exempt from disclosure and to prohibit retaliation; and to provide that certain information, complaints and reports are exempt from disclosure.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0061/,
H0062,,S Loc Gov,"Introduced, read first time; referred to: Local Government & Taxation",2013-02-12,,,['Representative Packer'],,"SALES TAX EXEMPTIONS - Amends existing law relating to sales tax exemptions to revise the definition of ""health-related entities.""",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0062/,
H0063,,H St Aff,01/28; Reported Printed and Referred to State Affairs,,,,,,ABSENTEE VOTING - Amends existing law relating to absentee voting to revise and establish additional provisions relating to absent electors’ polling places.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0063/,
H0064,,H Agric Aff,01/29; Reported Printed and Referred to Agricultural Affairs,,,,,,ANIMAL CRUELTY - Amends existing law relating to cruelty to animals to further define a term.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0064/,
H0065,,LAW,"Reported Signed by Governor on April 11, 2013; Session Law Chapter 340; Effective: 04/11/13;; 06/30/13 Sunset Clause",2013-02-19,2013-03-29,,"['Representative DeMordaunt', 'Senator Goedde']",Signed,"EDUCATION - Amends and adds to existing law relating to education to revise provisions relating to the Educational Support Program, to establish provisions relating to dual credit courses and to establish provisions relating to additional math and science courses; to provide that a school district may utilize up to 15 percent of certain moneys to pay another school district or public charter school for instructional services and to provide that a district may employ fewer positions than funded without a reduction in the number of funded positions being imposed; to establish provisions relating to an adjustment to a district’s salary-based apportionment for fiscal year 2013; and to establish additional provisions relating to math and science requirements, public school technology and dual credit.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0065/,
H0066,Amended,LAW,"Reported Signed by Governor on March 15, 2013; Session Law Chapter 78; Effective: 07/01/2013",2013-03-11,2013-03-04,,"['Representative Kauffman', 'Senator Keough']",Signed,AGRICULTURE - Amends existing law relating to the Rural Economic Development and Integrated Freight Transportation Program to remove reference to advising the Department of Agriculture and to revise provisions to reflect the accurate purpose for the provision of certain information to the interagency working group by the Idaho Transportation Department.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2013/legislation/H0066/,
