bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0358,,LAW,"Reported Signed by Governor on March 28, 2014; Session Law Chapter 319; Effective: 01/01/2015",2014-01-28,2014-03-17,,"['Representative Youngblood', 'Senator Goedde']",Signed,RISK-BASED CAPITAL FOR INSURERS - Amends existing law to provide for other entities that must file RBC reports; to provide for other entities subject to a company action level event and to provide additional detail for an RBC plan; to provide for other entities who are subject to action by the director following a mandatory control level event; to clarify the protections afforded confidential RBC documents and information; to provide for another entity to fall within the scope of an exemption and to provide additional guidelines to fall within an exemption.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0358/,
H0359,,LAW,"Reported Signed by Governor on March 19, 2014; Session Law Chapter 157; Effective: 03/19/2014",2014-01-27,2014-03-12,,"['Representative Gannon', 'Senator Martin']",Signed,DRIVING BUSINESSES - Amends existing law relating to driving businesses to provide that an apprenticeship requirement may be waived under certain circumstances.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0359/,
H0360,,LAW,"Reported Signed by Governor on March 19, 2014; Session Law Chapter 158; Effective: 07/01/2014",2014-01-28,2014-03-12,,"['Representative Rusche', 'Senator Lakey']",Signed,ARCHITECTS - Amends and repeals existing law to remove a certain requirement of persons applying for an architecture license examination; to revise provisions relating to regular examinations; to provide additional grounds for discipline; to remove licensing provisions for firm names; and to revise provisions relating to licensed architects’ seals.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0360/,
H0361,,LAW,"Reported Signed by Governor on March 6, 2014; Session Law Chapter 35; Effective: 07/01/2014",2014-01-30,2014-02-25,,"['Representative Harris', 'Senator Mortimer']",Signed,PROPRIETARY SCHOOLS - Amends existing law relating to proprietary schools to revise provisions relating to a condition of registration and to provide for an exemption.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0361/,
H0362,,LAW,"Reported Signed by Governor on February 20, 2014; Session Law Chapter 16; Effective: 07/01/2014",2014-01-30,2014-02-12,,"['Representative McDonald', 'Senator Nonini']",Signed,EDUCATION - Amends existing law relating to the state Community College Account to provide that certain disbursements may be ordered by the State Board of Education.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0362/,
H0363,,LAW,"Reported Signed by Governor on March 19, 2014; Session Law Chapter 159; Effective: 07/01/2014",2014-02-12,2014-03-12,,"['Representative Crane', 'Senator Cameron']",Signed,COSMETICIANS - Amends existing law relating to cosmeticians to provide an additional instance in which certain provisions do not apply; to revise provisions relating to the practice of licensed apprentices; and to remove a requirement that no member of the Idaho Board of Cosmetology be affiliated with a school of cosmetology.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0363/,
H0364,,S Transp,"Introduced, read first time; referred to: Transportation",2014-01-27,,,['Representative Kauffman'],,MOTOR FUELS TAX - Amends and repeals existing law to make technical changes to the Motor Fuels Tax Law.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0364/,
H0365,,S St Aff,"Introduced, read first time; referred to: State Affairs",2014-01-27,,,['Representative Bateman'],,EMERGENCY COMMUNICATIONS - Amends existing law to allow the Adjutant General instead of the Governor to make appointments to various emergency communication boards.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0365/,
H0366,,LAW,"Reported Signed by Governor on March 11, 2014; Session Law Chapter 55; Effective: 07/01/2014",2014-01-28,2014-03-05,,"['Representative Hixon', 'Senator Lodge']",Signed,NATIONAL GUARD - Amends existing law to remove reference to pay of $55 per day for National Guard members while on active duty in the service of the state.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0366/,
H0367,,H Transp,01/28; U.C. to be returned to Transportation & Defense Committee,,,,,,NATIONAL GUARD - Amends existing law to provide circumstances when the Idaho National Guard and the Idaho Military Division shall be deemed to be a state law enforcement agency.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0367/,
H0368,,H St Aff,03/20; U.C. to be returned to State Affairs Committee,,,,,,LEGISLATIVE SERVICE - Adds to existing law to provide that no person shall serve in the Legislature while holding other elective office.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0368/,
H0369,Amended,LAW,"Reported Signed by Governor on February 28, 2014; Session Law Chapter 25; Effective: 07/01/2014",2014-02-20,2014-02-12,,"['Representative Meline', 'Senator Rice']",Signed,INCOME TAX - RESIDENT TRUSTS - Amends existing law to clarify when a trust is treated as a resident trust for income tax purposes.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0369/,
H0370,,LAW,"Reported Signed by Governor on March 26, 2014; Session Law Chapter 230; Effective: 07/01/2014",2014-01-23,2014-03-17,,"['Representative Anderst', 'Senator Lacey']",Signed,"CIGARETTE TAXES - Amends existing law relating to taxation of cigarettes to remove reference to vending machine operators; and to provide that any reference to the taxable year in the Income Tax Act shall be, for the purposes of the Cigarette Tax Act, considered a taxable period.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0370/,
H0371,Amended,LAW,"Reported Signed by Governor on March 17, 2014; Session Law Chapter 102; Effective: 03/17/2014",2014-03-10,2014-03-04,,"['Representative Eskridge', 'Senator Keough']",Signed,FOREST PRODUCTS COMMISSION - Amends existing law to revise provisions relating to advisory members of the Idaho Forest Products Commission; to revise provisions relating to the composition of the commission; and to revise assessment provisions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0371/,
H0372,,LAW,"Reported Signed by Governor on March 11, 2014; Session Law Chapter 57; Effective: 07/01/2014",2014-02-18,2014-03-04,,"['Representative Erpelding', 'Senator Siddoway']",Signed,"LANDS DEPARTMENT - Amends existing law relating to mineral rights in state lands to revise provisions relating to motorized exploration on state lands, to revise and to provide bond amount provisions associated with reclamation activities, to require operator compliance with the Surface Mining Act, to limit bond amounts and to provide an exception, to provide a procedure following completion of all reclamation activities associated with the release of bond and to provide for appeal.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0372/,
H0373,,LAW,"Reported Signed by Governor on March 11, 2014; Session Law Chapter 56; Effective: 07/01/2014",2014-02-18,2014-03-04,,"['Representative Wood', 'Senator Bair']",Signed,OIL AND GAS CONSERVATION COMMISSION - Amends existing law to provide that the Oil and Gas Conservation Commission of the State of Idaho resides within the Idaho Department of Lands.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0373/,
H0374,,LAW,"Reported Signed by Governor on February 13, 2014; Session Law Chapter 9; Effective: 01/01/2014",2014-01-23,2014-02-04,,"['Representative Dayley', 'Senator Bayer']",Signed,"INCOME TAXATION - Amends existing law relating to the State Income Tax to provide a net operating loss carryback limit of $50,000 to certain taxpayers and corrects language referring to the Internal Revenue Code relating to capital losses.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0374/,
H0375,,LAW,"Reported Signed by Governor on February 13, 2014; Session Law Chapter 10; Effective: 01/01/2014",2014-01-23,2014-02-05,,"['Representative Trujillo', 'Senator Hill']",Signed,IDAHO INCOME TAX ACT - Amends existing law to update references to the Internal Revenue Code and to provide that a marriage for state income tax purposes must be valid and recognized by the laws and Constitution of the state of Idaho.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0375/,
H0376,,H Rev/Tax,01/17; Reported Printed and Referred to Revenue & Taxation,,,,,,STATE TAX COMMISSION - Amends existing law to provide miscellaneous changes to the laws regarding property tax administration.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0376/,
H0377,,LAW,"Reported Signed by Governor on March 6, 2014; Session Law Chapter 36; Effective: 01/01/2014",2014-02-07,2014-02-25,,"['Representative Anderson', 'Senator Siddoway']",Signed,"INCOME TAX - Amends existing law to clarify the definition of  ""individual"" for income tax purposes.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0377/,
H0378,,LAW,"Reported Signed by Governor on March 4, 2014; Session Law Chapter 31; Effective: 07/01/2014",2014-02-07,2014-02-27,,"['Representative Bateman', 'Senator Siddoway']",Signed,IDAHO DAY - Adds to existing law to provide that March 4 shall be Idaho Day annually.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0378/,
H0379,,S Educ,"Introduced, read first time; referred to: Education",2014-02-07,,,['Representative Bateman'],,"PUBLIC SCHOOL TEACHERS - Repeals, amends and adds to existing law to provide for a legislative teacher’s award, to provide selection procedures; and to revise moneys transferred to the Legislative Account annually on a certain date.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0379/,
H0380,,H FAILED,01/31; Read Third Time in Full - FAILED - 29-36-5,2014-01-31,,,,,HISTORICAL HORSE RACES - Amends existing law to provide that historic horse racing terminals shall be operated only by cash or cash vouchers and shall not be operated by use of debit or credit cards or any means of debt accumulation.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0380/,
H0381,,LAW,"Reported Signed by Governor on February 20, 2014; Session Law Chapter 17; Effective: 07/01/2014",2014-01-29,2014-02-12,,"['Representative Trujillo', 'Senator Bayer']",Signed,VETERANS SERVICES - Amends existing law to provide for designation by individuals of a refund for an overpayment of income taxes or a donation by individuals to the Veterans Support Fund.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0381/,
H0382,,H Rev/Tax,01/21; Reported Printed and Referred to Revenue & Taxation,,,,,,TAXES - Amends existing law to require certain tax return preparers to electronically file individual and business income tax returns.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0382/,
H0383,,LAW,"Reported Signed by Governor on March 6, 2014; Session Law Chapter 37; Effective: 01/01/2014 Section 1;; 01/01/2017 Section 2",2014-02-10,2014-02-25,,"['Representative Burgoyne', 'Senator Rice']",Signed,PROPERTY TAX - Amends existing law to revise the calculation of taxable value for property tax purposes.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0383/,
H0384,,LAW,"Reported Signed by Governor on February 20, 2014; Session Law Chapter 18; Effective: 01/01/2013",2014-01-29,2014-02-12,,"['Representative Agidius', 'Senator Rice']",Signed,INCOME TAX - Adds to existing law to provide that a member of an Indian tribe may deduct income earned on a reservation from taxable income.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0384/,
H0385,,LAW,"Reported Signed by Governor on February 13, 2014; Session Law Chapter 11; Effective: 02/13/2014",2014-01-30,2014-02-06,,"['Representative Rubel', 'Senator Thayn']",Signed,"PUBLIC SCHOOL FACILITIES COOPERATIVE FUNDING PROGRAM - Amends existing law to provide for modifications to a plan, to establish provisions relating to the state fire marshal and to provide that a district’s share of costs shall be based on actual funds expended.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0385/,
H0386,,LAW,"Reported Signed by Governor on February 10, 2014; Session Law Chapter 2; Effective: 02/10/2014",2014-01-27,2014-01-31,,"['Representative Eskridge', 'Senator Johnson']",Signed,"APPROPRIATIONS - DIVISION OF VETERANS SERVICES - Shifts $2,100,000 of the original appropriation from the Miscellaneous Revenue Fund to the Federal Grant Fund for fiscal year 2014.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0386/,
H0387,,LAW,"Reported Signed by Governor on February 10, 2014; Session Law Chapter 3; Effective: 02/10/2014",2014-01-27,2014-01-31,,"['Representative Thompson', 'Senator Nuxoll']",Signed,"APPROPRIATIONS - MEDICAL BOARDS - Appropriates an additional $239,600 and transfers $17,800 from operating expenditures to personnel costs for the Medical Boards for fiscal year 2014.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0387/,
H0388,,LAW,"Reported Signed by Governor on February 10, 2014; Session Law Chapter 4; Effective: 02/10/2014",2014-01-27,2014-01-31,,"['Representative Stevenson', 'Senator Schmidt']",Signed,"APPROPRIATIONS - DEPARTMENT OF HEALTH AND WELFARE - INDIRECT SUPPORT SERVICES AND PUBLIC HEALTH SERVICES - Increases the appropriation to the Department of Health and Welfare for Indirect Support Services and Public Health Services by $2,100,500 for fiscal year 2014.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0388/,
H0389,,LAW,"Reported Signed by Governor on March 6, 2014; Session Law Chapter 38; Effective: 07/01/2014",2014-02-04,2014-02-25,,"['Representative Wood', 'Senator Bock']",Signed,"TRANSPORTATION - VEHICLES - Amends existing law relating to vehicles to revise provisions relating to a certain filing and an application for registration; and to revise other provisions relating to vehicles including license plates, registrations, salvage titles and other miscellaneous vehicle-related provisions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0389/,
H0390,,LAW,"Reported Signed by Governor on March 11, 2014; Session Law Chapter 58; Effective: 07/01/2014",2014-02-04,2014-03-04,,"['Representative Woodings', 'Senator Hagedorn']",Signed,"ENVIRONMENTAL QUALITY DEPARTMENT - Amends existing law relating to plats and vacations to revise the definition of ""sanitary restriction.""",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0390/,
H0391,,LAW,"Reported Signed by Governor on March 11, 2014; Session Law Chapter 59; Effective: 07/01/2014",2014-02-04,2014-03-04,,"['Representative Eskridge', 'Senator Guthrie']",Signed,ENVIRONMENTAL QUALITY BOARD - Amends existing law relating to the Wastewater Facility Loan Account and the Drinking Water Loan Account to authorize the Idaho Board of Environmental Quality to transfer funds between the Wastewater Facility Loan Account and the Drinking Water Loan Account.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0391/,
H0392,,LAW,"Reported Signed by Governor on March 11, 2014; Session Law Chapter 60; Effective: 03/11/2014",2014-02-06,2014-02-28,,"['Representative Thompson', 'Senator Tippets']",Signed,"WATER QUALITY - Amends existing law relating to water quality to revise provisions relating to Tier II analysis for insignificant degradation, to revise and to provide guidelines for determination of whether degradation is significant or insignificant, to provide that if degradation is determined to be insignificant, then no further Tier II analysis for other source controls, alternatives analysis or socioeconomic justification is required.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0392/,
H0393,,H Health/Wel,01/23; Reported Printed and Referred to Health & Welfare,,,,,,HEALTH INSURANCE EXCHANGE - Amends existing law to provide that shoppers on the exchange may comparison shop and shall provide certain information only upon submission of an application and to provide for a warning regarding a submission of estimated income.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0393/,
H0394,,LAW,"Reported Signed by Governor on March 11, 2014; Session Law Chapter 61; Effective: 07/01/2014",2014-02-11,2014-03-04,,"['Representative Wood', 'Senator Schmidt']",Signed,HEALTH AND SAFETY - Amends existing law to revise provisions relating to the medical criteria for a J-1 petitioning physician and a national interest waiver petitioning physician.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0394/,
H0395,,LAW,"Reported Signed by Governor on March 11, 2014; Session Law Chapter 62; Effective: 07/01/2014",2014-02-11,2014-03-04,,"['Representative Rusche', 'Senator Bock']",Signed,MEDICAID - Amends existing law to provide dental services for adult participants with disabilities or special health needs.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0395/,
H0396,,LAW,"Reported Signed by Governor on March 13, 2014; Session Law Chapter 79; Effective: 07/01/2014",2014-02-12,2014-03-06,"['Representative John Rusche', 'Representative Linden Bateman', 'Representative Susan Chew', 'Senator Dan Schmidt']","['Representative Perry', 'Senator Guthrie']",Signed,UNIFORM CONTROLLED SUBSTANCES - Amends existing law to provide that certain prescribers shall register for online access to the Controlled Substances Prescriptions Database.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0396/,
H0397,,LAW,"Reported Signed by Governor on March 26, 2014; Session Law Chapter 231; Effective: 07/01/2014",2014-01-30,2014-03-17,,"['Representative Harris', 'Senator Lakey']",Signed,SUPPLEMENTAL RETIREMENT SYSTEM - Repeals existing law relating to the Supplemental Retirement System.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0397/,
H0398,,LAW,"Reported Signed by Governor on March 26, 2014; Session Law Chapter 232; Effective: 03/26/2014",2014-02-19,2014-03-18,,"['Representative Wood', 'Senator Bair']",Signed,"FISH AND GAME - Amends existing law to provide for discounted license fees, to authorize a discount in fees to encourage hunting, fishing and trapping, to encourage purchase of licenses in consecutive years and to encourage the purchase of multiple tags and permits.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0398/,
H0399,,LAW,"Reported Signed by Governor on March 13, 2014; Session Law Chapter 81; Effective: 07/01/2014",2014-02-19,2014-03-06,,"['Representative Gestrin', 'Senator Heider']",Signed,FISH AND GAME - Amends existing law to remove a prohibition relating to the hunting of big game by persons with a junior hunting license who are ten or eleven years of age and are accompanied in the field by an adult licensed to hunt in Idaho; to provide that a license may be issued to certain qualified persons who are nine years of age to allow the application for a controlled hunt big game tag; and to provide that persons with certain licenses shall be entitled to fish in the waters of the state for a period of three consecutive days in each license year.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0399/,
H0400,,LAW,"Reported Signed by Governor on March 19, 2014; Session Law Chapter 160; Effective: 07/01/2014",2014-02-18,2014-03-12,,"['Representative Packer', 'Senator Lodge']",Signed,HORSE RACING - Amends existing law to revise provisions relating to the fiscal year-end balance in the Racing Commission Account.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0400/,
H0401,,H Health/Wel,01/23; Reported Printed and Referred to Health & Welfare,,,,,,MIDWIFERY - Amends existing law relating to midwifery; to define terms; and to revise provisions relating to the Board of Midwifery’s rulemaking responsibilities.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0401/,
H0402,,LAW,"Reported Signed by Governor on March 13, 2014; Session Law Chapter 74; Effective: 01/01/2014",2014-02-12,2014-03-04,,"['Representative Anderson', 'Senator Werk']",Signed,INCOME TAXES - Amends and adds to existing law relating to income taxation to provide for the calculation of a net operating loss when income is determined by excess inclusion income; and to determine the income of a corporation to be included in a combined report when one or more corporations included in a combined report have excess inclusion income for a tax year.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0402/,
H0403,,LAW,"Reported Signed by Governor on March 13, 2014; Session Law Chapter 82; Effective: 01/01/2015",2014-02-17,2014-03-06,,"['Representative Agidius', 'Senator Patrick']",Signed,LICENSE PLATES - SPECIAL - Adds to and amends existing law to provide for Idaho 4-H License Plates.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0403/,
H0404,,LAW,"Reported Signed by Governor on March 11, 2014; Session Law Chapter 63; Effective: 07/01/2014",2014-02-10,2014-02-28,,"['Representative Packer', 'Senator Johnson']",Signed,"MOTOR VEHICLE DRIVERS - Amends existing law to revise definitions; to revise provisions relating to a state approved ignition interlock system, to revise provisions relating to an alcohol evaluation; to revise provisions relating to a court order and to revise provisions relating to a calibration.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0404/,
H0405,,LAW,"Reported Signed by Governor on March 18, 2014; Session Law Chapter 106; Effective: 07/01/2014",2014-02-04,2014-03-11,,"['Representative Nielsen', 'Senator Guthrie']",Signed,DRINKING WATER AND WASTEWATER PROFESSIONALS - Amends existing law to remove certain requirements relating to the reinstatement of a canceled drinking water operator license.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0405/,
H0406,,LAW,"Reported Signed by Governor on March 7, 2014; Session Law Chapter 40; Effective: 07/01/2014",2014-01-31,2014-02-28,"['Representative Dell Raybould', 'Senator Monty Pearce']","['Representative Monks', 'Senator Pearce']",Signed,ENVIRONMENTAL QUALITY - Amends existing law to revise and to provide civil penalty provisions and to require compliance with certain public participation requirements in administrative and civil enforcement proceedings; to provide for criminal violations and penalties; and to authorize the Department of Environmental Quality to pursue approval of an NPDES program.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0406/,
H0407,,LAW,"Reported Signed by Governor on February 13, 2014; Session Law Chapter 12; Effective: 02/13/2014",2014-01-28,2014-02-03,,"['Representative Thompson', 'Senator Bayer']",Signed,"APPROPRIATIONS - DEPARTMENT OF ADMINISTRATION - Appropriates an additional $164,800 to the Department of Administration for fiscal year 2014.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0407/,
H0408,,LAW,"Reported Signed by Governor on March 26, 2014; Session Law Chapter 233; Effective: 07/01/2014",2014-02-03,2014-03-17,,"['Representative Mendive', 'Senator Cameron']",Signed,PURCHASING DIVISION - Amends existing law to revise powers and duties of the administrator of the Division of Purchasing.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0408/,
H0409,,H Com/HuRes,01/27; Reported Printed and Referred to Commerce & Human Resources,,,,,,PURCHASING DIVISION - Amends existing law to clarify the application of the State Purchasing Law to the acquisition of mixed services and printing.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0409/,
H0410,,LAW,"Reported Signed by Governor on March 18, 2014; Session Law Chapter 107; Effective: 07/01/2014",2014-02-19,2014-03-11,,"['Representative Pence', 'Senator Tippets']",Signed,"INJECTION WELLS - Amends existing law to revise the definition of ""injection well.""",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2014/legislation/H0410/,
