bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0011,,LAW,04/04 Governor signed; Session Law Chapter 218; Effective: 07/01/03,2003-02-12,2003-03-26,,"['Representative Black', 'Senator Compton']",Signed,"CREMATORIUMS - Repeals Chapter 3, Title 27, Idaho Code, relating to crematoriums.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0011/,
H0012,,LAW,03/27 Governor signed; Session Law Chapter 126; Effective: 05/01/02,2003-02-24,2003-03-19,,"['Representative Ring', 'Senator Bailey']",Signed,MEDICINE BOARD - Amends existing law to require that applicants for licensure by written examination or licensure by endorsement to practice medicine and surgery or osteopathic medicine and surgery shall include fingerprint-based criminal history checks.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0012/,
H0013,Amended,LAW,03/03 Governor signed; Session Law Chapter 31; Effective: 07/01/03,2003-02-05,2003-02-20,,"['Representative Edmunson', 'Senator Davis']",Signed,SURPLUS PERSONAL PROPERTY - Amends and adds to existing law to distinguish policies governing the disposal of state surplus real property and state surplus personal property; and to authorize the disposal of surplus personal property under certain conditions.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0013/,
H0014,,H Health/Wel,01/06 House intro - 1st rdg - to printing;  Rpt prt - to Health/Wel,,,,,,ACUPUNCTURE - Amends existing law relating to the Board of Acupuncture to remove certain licensure eligibility provisions; to revise certification requirements; and to revise permissible licensing fees.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0014/,
H0015,,LAW,04/02 Governor signed; Session Law Chapter 201; Effective: 07/01/03,2003-03-05,2003-03-24,,"['Representative Mitchell', 'Senator Sweet']",Signed,RESIDENTIAL CARE FACILITY ADMINISTRATORS - Amends existing law relating to residential care facility administrators to revise terminology; to provide for the adoption of a code of ethics; to revise qualifications for licensure; to revise provisions relating to the issuance of licenses and license renewal and reinstatement; and to revise board disciplinary action.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0015/,
H0016,,H Health Wel,01/06 House intro - 1st rdg - to printing;  Rpt prt - to Health/Wel,,,,,,"COUNSELORS - THERAPISTS - Amends existing law to define ""pastoral counselor""; and to revise continuing education requirements and exemptions for counselors and marriage and family therapists.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0016/,
H0017,Amended,LAW,04/14 Governor signed; Session Law Chapter 277; Effective: 07/01/03,2003-03-24,2003-04-02,,"['Representative Eberle', 'Senator Ingram']",Signed,CHIROPRACTORS - Amends existing law relating to chiropractic physicians to revise exemptions; and to revise licensing and registration fees.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0017/,
H0018,,H Health/Wel,01/06 House intro - 1st rdg - to printing;  Rpt prt - Health/Wel,,,,,,OPTOMETRISTS - Amends existing law relating to the Board of Optometry to delete language setting forth the State Board of Optometry Fund; to provide that fees shall be paid to the Bureau of Occupational Licenses; and to increase the maximum amount for annual license renewal fees.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0018/,
H0019,,LAW,03/25 Governor signed; Session Law Chapter 120; Effective: 07/01/03,2003-02-21,2003-03-12,,"['Representative Garrett', 'Senator Brandt']",Signed,PSYCHOLOGISTS - Amends existing law relating to the Board of Psychologist Examiners to clarify the requirements for fee payments.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0019/,
H0020,,LAW,03/17 Governor signed; Session Law Chapter 71; Effective: 07/01/03,2003-02-21,2003-03-10,,"['Representative Martinez', 'Senator Brandt']",Signed,"BARBER SHOPS/HAIRDRESSING PARLORS - Amends existing law to remove barber shops, hairdressing parlors and retail cosmetic dealers from the jurisdiction of the director of the Department of Health and Welfare and from certificate of compliance requirements.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0020/,
H0021,,LAW,03/17 Governor signed; Session Law Chapter 72; Effective: 07/01/03,2003-02-21,2003-03-10,,"['Representative McGeachin', 'Senator Kennedy']",Signed,PODIATRY - Amends existing law relating to podiatry to set a maximum amount for examination fees.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0021/,
H0022,,LAW,03/13 Governor signed; Session Law Chapter 54; Effective: 07/01/03,2003-02-19,2003-03-04,,"['Representative Mitchell', 'Senator Brandt']",Signed,BARBERS - Amends existing law relating to barbers to expand exemptions; to require a twenty thousand dollar bond for barber schools; and to remove the temporary permit fee.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0022/,
H0023,,LAW,03/13 Governor signed; Session Law Chapter 49; Effective: 07/01/03,2003-02-19,2003-03-03,,"['Representative McGeachin', 'Senator Compton']",Signed,COSMETICIANS - Amends existing law to revise the exemptions.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0023/,
H0024,,LAW,03/13 Governor signed; Session Law Chapter 50; Effective: 07/01/03,2003-02-19,2003-03-03,,"['Representative Eberle', 'Senator Kennedy']",Signed,COUNSELORS/THERAPISTS - Amends existing law to expand the permissible disciplinary actions of the Board of Counselors and Marriage and Family Therapists; and to provide for a maximum fee of twenty-five dollars for the original registration of interns.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0024/,
H0025,,LAW,03/13 Governor signed; Session Law Chapter 51; Effective: 07/01/03,2003-02-19,2003-03-03,,"['Representative Nielsen', 'Senator Darrington']",Signed,NURSING HOME ADMINISTRATORS - Amends existing law to provide for the endorsement of licenses for nursing home administrators based upon the submission of evidence that the applicant meets qualifications as established by rule of the Board of Nursing Home Administrators.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0025/,
H0026,,LAW,03/27 Governor signed; Session Law Chapter 127; Effective: 07/01/03,2003-02-19,2003-03-19,,"['Representative Ring', 'Senator Ingram']",Signed,"BLIND - DEFINITIONS - Amends existing law to revise the definition of ""blind"" or ""visually impaired""; and to provide a definition of ""functionally blind.""                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0026/,
H0027,,H Com/HuRes,01/06 House intro - 1st rdg - to printing;  Rpt prt - to Com/HuRes,,,,,,"UNPAID WAGE CLAIMS - Amends existing law to provide remedies for violations of the antiretaliation provision of law dealing with claims for wages; and to limit the enforcement authority of the director of the Department of Labor to those sections of law dealing with administrative claims for unpaid wages brought pursuant to Chapter 6, Title 45, Idaho Code.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0027/,
H0028,,LAW,03/17 Governor signed; Session Law Chapter 73; Effective: 07/01/03,2003-02-11,2003-03-10,,"['Representative Gagner', 'Senator Goedde']",Signed,RESIDENTIAL MORTGAGE PRACTICES - Amends existing law relating to the Residential Mortgage Practices Act to revise definitions; to provide remedies for violations of federal law and regulations; to revise licensure provisions and license revocation and suspension provisions; to delete requirements for trust accounts; to require the filing of renewal forms; to revise prohibited practices; and to provide for the relationship of the Residential Mortgage Practices Act to the laws of other political subdivisions.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0028/,
H0029,,LAW,03/17 Governor signed; Session Law Chapter 74; Effective: 07/01/03,2003-02-11,2003-03-10,,"['Representative Eberle', 'Senator Werk']",Signed,CONSUMER CREDIT PROTECTION - Amends existing law to update the definition of the Federal Consumer Credit Protection Act by revising date references.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0029/,
H0030,,LAW,03/20 Governor signed; Session Law Chapter 99; Effective: 07/01/03,2003-01-31,2003-03-11,,"['Representative Snodgrass', 'Senator Noble']",Signed,INSURANCE DEPARTMENT - Amends existing law to provide language to clarify that examiners who are employees of the Department of Insurance shall be nonclassified employees.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0030/,
H0031,,LAW,02/12 Governor signed; Session Law Chapter 14; Effective: 07/01/03,2003-01-27,2003-02-05,,"['Representative Deal', 'Senator Andreason']",Signed,ACCOUNTANTS - Amends existing law relating to the Idaho Accountancy Act to revise a definition; to revise qualifications for licensure and reciprocity; to revise renewal and reinstatement provisions; to revise grounds for action upon licenses; and to revise substantial equivalency provisions.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0031/,
H0032,,LAW,03/20 Governor signed; Session Law Chapter 100; Effective: 07/01/03,2003-02-21,2003-03-11,,"['Representative Black', 'Senator Werk']",Signed,ARCHITECTS - Amends existing law to authorize the Board of Architectural Examiners to adopt rules requiring annual continuing education as a condition for license renewal.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0032/,
H0033,,LAW,02/18 Governor signed; Session Law Chapter 21; Effective: 07/01/03,2003-01-28,2003-02-10,,"['Representative Cannon', 'Senator Goedde']",Signed,PROFESSIONAL LICENSES - Amends existing law to revise provisions relating to the renewal and reinstatement of certain professional licenses.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0033/,
H0034,,H Jud,01/06 House intro - 1st rdg - to printing;  Rpt prt - to Jud,,,,,,SHORTHAND REPORTERS - Amends existing law to increase maximum renewal fees for shorthand reporters.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0034/,
H0035,,LAW,03/20 Governor signed; Session Law Chapter 101; Effective: 07/01/03,2003-02-03,2003-03-11,,"['Representative Cuddy', 'Senator Cameron']",Signed,FOREST PRODUCTS COMMISSION - Amends existing law to provide that assessments of the Idaho Forest Products Commission shall be based upon data compiled from the base year and shall be paid in accordance with rules adopted by the Commission.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0035/,
H0036,,LAW,03/17 To Governor;  Governor signed; Session Law Chapter 75; Effective: 07/01/03,2003-02-19,2003-03-11,,"['Representative Sayler', 'Senator Little']",Signed,"OUTFITTERS AND GUIDES - Amends existing law to provide that the Idaho Outfitters and Guides Licensing Board shall establish, by rule, fees for expedited, exceptional, resubmittal or emergency processing of license applications, a fee credit for electronic filing of applications and a fee for the use of credit cards.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0036/,
H0037,,H Res/Con,01/06 House intro - 1st rdg - to printing;  Rpt prt - to Res/Con,,,,,,OUTFITTERS AND GUIDES BOARD - Amends existing law to authorize the Outfitters and Guides Licensing Board to obtain injunctive relief for violations and to issue subpoenas.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0037/,
H0038,,LAW,03/17 To Governor;  Governor signed; Session Law Chapter 76; Effective: 07/01/03,2003-02-19,2003-03-11,,"['Representative Bedke', 'Senator Cameron']",Signed,OUTFITTERS AND GUIDES - Amends existing law to provide that licenses for outfitters and guides may be issued for multiple years.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0038/,
H0039,,H Res/Con,01/06 House intro - 1st rdg - to printing;  Rpt prt - to Res/Con,,,,,,OUTFITTERS AND GUIDES - Amends existing law to authorize the Outfitters and Guides Board to commence and prosecute civil enforcement actions before the board.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0039/,
H0040,,LAW,03/17 To Governor;  Governor signed; Session Law Chapter 77; Effective: 07/01/03,2003-02-19,2003-03-11,,"['Representative Langhorst', 'Senator Stennett']",Signed,OUTFITTERS AND GUIDES - Amends existing law to revise the time by which the Idaho Outfitters and Guides Licensing Board must act on an application.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0040/,
H0041,,H St Aff,01/06 House intro - 1st rdg - to printing;  Rpt prt - to St Aff,,,,,,"BINGO - Amends existing law to provide for seizure, without warrant, of contraband bingo supplies, bingo equipment or any other gaming device; to provide for the return of confiscated items; to provide for the destruction of confiscated items; and to provide that government authorities shall not be responsible for any negligence in seizing or confiscating any bingo supplies, bingo equipment or any other gaming device.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0041/,
H0042,,H St Aff,01/06 House intro - 1st rdg - to printing;  Rpt prt - to St Aff,,,,,,BINGO ACCOUNTS - Amends existing law to provide requirements for the withdrawal of funds from bingo accounts.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0042/,
H0043,,LAW,03/17 To Governor;  Governor signed; Session Law Chapter 78; Effective: 07/01/03,2003-02-17,2003-03-11,,"['Representative Campbell', 'Senator Little']",Signed,FOREST LAND OWNERS - Amends existing law to allow the State Board of Land Commissioners to increase the annual assessment for private owners of forest lands whose total acres of forest lands are twenty-six acres or more from five cents per acre to a maximum of ten cents per acre.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0043/,
H0044,,LAW,04/15 Governor signed; Session Law Chapter 295; Effective: 07/01/03,2003-01-31,2003-04-07,,"['Representative Wills', 'Senator Little']",Signed,STATE LANDS - COMMERCIAL LEASES - Amends existing law to exempt commercial leases of state lands from the lease year of January 1 through December 31; and to exempt commercial leases of state lands from an expiration date on December 31 of the year of expiration.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0044/,
H0045,,H St Aff,01/06 House intro - 1st rdg - to printing;  Rpt prt - to St Aff,,,,,,LAND - CASCADE RESERVOIR AREA - Amends existing law to add parcels of state land in and around Cascade Reservoir to be available for long-term leases.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0045/,
H0046,,LAW,03/17 To Governor;  Governor signed; Session Law Chapter 79; Effective: 07/01/03,2003-02-14,2003-03-11,,"['Representative Cuddy', 'Senator Burtenshaw']",Signed,FOREST LAND OWNERS - Amends existing law to allow the State Board of Land Commissioners to increase assessments for fire protection for private owners of forest lands whose total acres of forest lands are twenty-six acres or more from forty-five cents per acre to a maximum of sixty cents per acre; and to allow the State Board of Land Commissioners to increase the improved lot or parcel surcharge from ten dollars to a maximum of twenty dollars.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0046/,
H0047,,H Jud,01/06 House intro - 1st rdg - to printing;  Rpt prt - to Jud,,,,,,VIDEO VOYEURISM - Adds to existing law to provide for the crime of video voyeurism; and to provide felony penalties.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0047/,
H0048,,H Jud,01/06 House intro - 1st rdg - to printing;  Rpt prt - to Jud,,,,,,BURGLARY - Amends existing law to require that persons convicted of or pleading guilty to burglary shall be required to provide a DNA sample and a right thumbprint impression.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0048/,
H0049,,H St Aff,01/06 House intro - 1st rdg - to printing;  Rpt prt - to St Aff,,,,,,"RESTAURANTS - Amends existing law to redefine ""restaurant"" for purposes of alcohol beverage control by including in the definition the requirement to show that food service and preparation occur on the premises, restaurant equipment is located on the premises and that forty percent of the establishment's purchases are for food and nonalcoholic beverages as shown in the business records.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0049/,
H0050,,LAW,02/20 Governor signed; Session Law Chapter 25; Effective: 02/20/03,2003-01-30,2003-02-12,,"['Representative Boe', 'Senator Darrington']",Signed,PROBATION/PAROLE - Adds to existing law to require payment of an interstate compact application fee; to create the Probation and Parole Receipts Account; and to limit the use and expenditure of account moneys.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0050/,
H0051,,H Jud,01/06 House intro - 1st rdg - to printing;  Rpt prt - to Jud,,,,,,JUVENILES - Amends existing law relating to sentencing of juveniles to specify a length of term and conditions governing juveniles committed to the department.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0051/,
H0052,,S Jud,04/17 Rpt out w/o amendment and w/o rec;  Ret'd to Jud,2003-02-03,,,['Representative Sali'],,"VULNERABLE ADULTS - ABUSE - Amends existing law to require the Commission on Aging to immediately notify the appropriate law enforcement agency of a complaint of abuse, neglect or exploitation which has caused serious injury to a vulnerable adult.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0052/,
H0053,,LAW,02/12 Governor signed; Session Law Chapter 15; Effective: 07/01/03,2003-01-27,2003-02-04,,"['Representative Henbest', 'Senator Compton']",Signed,ENGINEERS/LAND SURVEYORS - Amends existing law to revise requirements for examinations for engineers and land surveyors; and to clarify that the Idaho Board of Registration of Professional Engineers and Professional Land Surveyors may evaluate credentials of applicants for equivalency licensure.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0053/,
H0054,,LAW,02/12 Governor signed; Session Law Chapter 16; Effective: 02/12/03,2003-01-23,2003-02-04,,"['Representative Miller', 'Senator Davis']",Signed,"CODIFIER CORRECTIONS - Amends existing law to ""clean up"" various code sections and subsections by renumbering those code sections or subsections that were redesignated, as a result of multiple amendments to code sections during the 2002 legislative session, by the compiler of the Idaho Code.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0054/,
H0055,,LAW,02/10 Governor signed; Session Law Chapter 4; Effective: 07/01/03,2003-01-23,2003-01-30,,"['Representative Smylie', 'Senator Davis']",Signed,STATE CONTROLLER - Amends and adds to existing law to clarify the duties of the State Controller.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0055/,
H0056,,LAW,03/17 Governor signed; Session Law Chapter 80; Effective: 07/01/03,2003-02-06,2003-03-10,,"['Representative Raybould', 'Senator Little', 'Senator Kennedy']",Signed,WATER RESOURCES DEPARTMENT - LOANS - Amends existing law relating to the Revenue Bond Program of the Water Resource Board to revise certain powers and duties of the Water Resource Board; and to provide that any loan repayments to the Idaho Water Resource Board may be deposited into a special fund to be used for the payment of principal and interest on certain bonds.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0056/,
H0057,,H Res/Con,01/06 House intro - 1st rdg - to printing;  Rpt prt - to Res/Con,,,,,,WATER RESOURCES DEPARTMENT - HEARINGS - Amends existing law relating to hearings before the Department of Water Resources to provide for recommended or preliminary orders by hearing officers; to provide that certain persons shall be entitled to a hearing before the director of the Department of Water Resources; to provide for petitions to initiate hearings; to provide judicial review; and to require exhaustion of administrative remedies prior to judicial review.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0057/,
H0058,,LAW,03/20 Governor signed; Session Law Chapter 102; Effective: 07/01/03,2003-02-17,2003-03-11,,"['Representative Cannon', 'Senator Goedde']",Signed,GOVERNMENT AGENCIES - INFORMATION SHARING - Amends existing law to provide for the sharing of information among governmental agencies and the National Association of Insurance Commissioners.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0058/,
H0059,Amended,LAW,04/04 Governor signed; Session Law Chapter 219; Effective: 01/01/95,2003-03-27,2003-03-13,,"['Representative Gagner', 'Senator Cameron']",Signed,INSURERS - Amends existing law to clarify that certain loan interest amounts shall not be treated as assets; to provide that insurers may invest funds in foreign corporations whose stock is publicly traded on United States stock exchanges; to set forth investment limitations for insurers in trust securities; to provide that the fair market value for property must be determined by an independent appraiser; and to provide retroactive application of provisions relating to investment by insurance companies in time deposits in Idaho branches of certain financial institutions.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0059/,
H0060,,LAW,03/20 Governor signed; Session Law Chapter 103; Effective: 07/01/03,2003-01-31,2003-03-11,,"['Representative Douglas', 'Senator Compton']",Signed,INSURERS - Amends and repeals existing law to provide for investigation by the director of the Department of Insurance upon application of a new insurer for a certificate of authority; and to remove provisions requiring permits to offer securities or to solicit qualifying applications for insurance.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0060/,
H0061,Amended,H Bus,02/05 Ret'd to Bus,,,,,,INSURANCE - CODE/RULES - Amends existing law to set forth a general administrative penalty for the violation of the insurance code or any rule promulgated by the director of the Department of Insurance; and to clarify penalties.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0061/,
H0062,Amended,LAW,03/20 Governor signed; Session Law Chapter 104; Effective: 07/01/03,2003-02-24,2003-03-11,,"['Representative Snodgrass', 'Senator Goedde']",Signed,"BAIL AGENTS - Adds to existing law to set forth licensing, bonding and other requirements applicable to bail agents in the state of Idaho.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0062/,
H0063,,H Transp,01/06 House intro - 1st rdg - to printing;  Rpt prt - to Transp,,,,,,ALL-TERRAIN VEHICLES - Amends existing law to revise the definition of all-terrain vehicles (ATVs) as to weight to mean any such recreational vehicle under eight hundred pounds.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0063/,
H0064,Amended,LAW,04/08 Governor signed; Session Law Chapter 258; Effective: 07/01/03,2003-04-01,2003-03-26,,"['Representative Skippen', 'Senator Kennedy']",Signed,"SNOWMOBILES - Amends existing law to provide that an owner of a snowmobile shall attach the identification number to the snowmobile in a manner as may be prescribed by rules of the Department of Parks and Recreation; to revise provisions relating to nonresident, noncommercial snowmobile owners; to provide for nonresident snowmobile user certificates; and to allow the requirements for the nonresident certificate to be waived by the Parks and Recreation Board upon certain conditions.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0064/,
H0065,Amended,LAW,04/14 Governor signed; Session Law Chapter 278; Effective: 07/01/03,2003-04-04,2003-03-31,,"['Representative Sayler', 'Senator Noh', 'Senator Calabretta']",Signed,STATE PARKS/TRAILS - Amends existing law to revise the list of state parks and recreational trails owned or controlled by the state of Idaho under the jurisdiction and control of the Department of Parks and Recreation.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0065/,
H0066,Amended,LAW,03/27 Governor signed; Session Law Chapter 128; Effective: 07/01/03,2003-03-03,2003-03-14,,"['Representative Roberts', 'Senator Cameron']",Signed,PARKS AND RECREATION DEPARTMENT - Amends existing law to provide that an action needs to have occurred on properties owned or managed by the Department of Parks and Recreation before a citation may be issued by a department employee.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0066/,
H0067,,LAW,03/27 Governor signed; Session Law Chapter 129; Effective: 07/01/03,2003-01-30,2003-03-17,,"['Representative Langhorst', 'Representative Campbell', 'Senator Pearce']",Signed,PLANT MANAGEMENT - Amends existing law to provide that it is the duty of the Department of Fish and Game to protect wild flowers and to assume authority for plant life biological and species management issues; and to remove authority of the Department of Parks and Recreation for policy and state management plans on threatened and endangered species.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2003/legislation/H0067/,
