bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0391,,H Bus,01/17 House intro - 1st rdg - to printing;  Rpt prt - to Bus,,,,,,CONSTRUCTION MANAGERS - Amends existing law to provide that a construction manager on a public works contract may bid on and perform work normally done by his own forces if certain conditions exist.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0391/,
H0392,,H Bus,01/17 House intro - 1st rdg - to printing;  Rpt prt - to Bus,,,,,,PLUMBING SYSTEMS - Amends existing law to delete an exception for water conditioning equipment from the definition of plumbing system.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0392/,
H0393,,LAW,04/03 Governor signed; Session Law Chapter 137; Effective: 07/01/00,2000-02-08,2000-03-28,,"['Representative Ridinger', 'Senator McLaughlin']",Signed,UNEMPLOYMENT - BENEFITS - Amends existing law to delete a reference to the federal Job Training Partnership Act with a correct citation to the federal Workforce Investment Act; and to clarify that a section denying benefits will be applicable to claimants who willfully made a false statement or who willfully failed to report a material fact in order to obtain benefits.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0393/,
H0394,,H Bus,01/17 House intro - 1st rdg - to printing;  Rpt prt - to Bus,,,,,,"PODIATRY - LICENSES - Amends existing law to provide additional grounds for the revocation, suspension or denial of a license to practice podiatry.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0394/,
H0395,,LAW,03/22 To Governor;  Governor signed; Session Law Chapter 39; Effective: 07/01/00,2000-02-04,2000-03-16,,"['Representative Deal', 'Senator Stegner']",Signed,"ELECTRICIANS - Amends existing law to delete the term ""journeyman"" in reference to master electricians.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0395/,
H0396,,LAW,03/29 Governor signed; Session Law Chapter 64; Effective: 03/29/00,2000-02-14,2000-03-21,,"['Representative Taylor', 'Senator McLaughlin']",Signed,"INSURANCE REFUND ACCOUNT - Amends existing law to allow for deposits to the Insurance Refund Account by the director of the Department of Insurance of up to twenty percent of taxes, fines and penalties as needed to meet current refund obligations.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0396/,
H0397,,LAW,04/14 Governor signed; Session Law Chapter 290; Effective: 07/01/00,2000-02-04,2000-03-30,,"['Representative Moyle', 'Senator Andreason']",Signed,OUTFITTERS AND GUIDES - LICENSE - Amends existing law to provide that applications for a license to the Outfitters and Guides Board shall be accompanied by proof of eligibility for a bond to be executed by a qualified surety.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0397/,
H0398,,LAW,03/30 Governor signed; Session Law Chapter 102; Effective: 07/01/00,2000-02-04,2000-03-23,,"['Representative Hansen(29)', 'Senator Stennett']",Signed,OUTFITTERS AND GUIDES - LICENSE - Amends existing law to provide that probation is permitted as a form of restriction on an outfitters and guides license.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0398/,
H0399,,H Res/Con,01/17 House intro - 1st rdg - to printing;  Rpt prt - to Res/Con,,,,,,WATER RIGHTS - Amends existing law to provide references to the enactment date of the section; to provide a reference to a later in time water right; and to reduce the time in which certain persons may file a petition with the Department of Water Resources asserting an injury from an enlargement of a water right.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0399/,
H0400,,LAW,04/14 Governor signed; Session Law Chapter 291; Effective: 07/01/00,2000-02-01,2000-04-04,,"['Representative Kendell', 'Senator Hawkins']",Signed,"WATER RIGHTS - Amends existing law to provide that water may be used any time, with or without a water right, for firefighting purposes.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0400/,
H0401,,LAW,03/03 Governor signed; Session Law Chapter 13; Effective: 07/01/00,2000-02-03,2000-02-24,,"['Representative Ridinger', 'Senator Stegner']",Signed,"PUBLIC EMPLOYEE RETIREMENT SYSTEM - Amends existing law to authorize disclosure of the identity of a deceased member's beneficiary to specified person; to delete the July 1, 2000, deadline to amend domestic retirement orders issued prior to July 1, 1998; and to include August 31 in the year's period used to determine average annual paid salaries of paid firefighters.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0401/,
H0402,,LAW,03/06 Governor signed; Session Law Chapter 30; Effective: 07/01/00,2000-02-04,2000-02-24,,"['Representative Ringo', 'Senator McLaughlin']",Signed,PUBLIC EMPLOYEE RETIREMENT SYSTEM BOARD - Amends existing law to authorize the Public Employee Retirement System Board to establish and administer an unused sick leave pool for the voluntary participation of PERSI employers.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0402/,
H0403,,LAW,03/22 To Governor;  Governor signed; Session Law Chapter 42; Effective: 07/01/00,2000-02-11,2000-03-16,,"['Representative Hadley', 'Senator Andreason']",Signed,"WORKER'S COMPENSATION - Amends existing law to provide that within thirty days subsequent to September 1 and April 1, worker's compensation insurers shall pay an assessment to the Industrial Commission for deposit in the Special Indemnity Fund.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0403/,
H0404,Amended,LAW,04/14 Governor signed; Session Law Chapter 292; Effective: 07/01/00,2000-02-11,2000-04-04,,"['Representative Ringo', 'Senator Branch']",Signed,"DISPLACED HOMEMAKER - Amends existing law to revise the definition of the term ""displaced homemaker"" for the purposes of the Equal Opportunity for Displaced Homemaker Act.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0404/,
H0405,,H Health/Wel,01/17 House intro - 1st rdg - to printing;  Rpt prt - to Health/Wel,,,,,,NURSING BOARD - Amends and adds to existing law to authorize the board to enter into multistate agreements or compacts; to clarify authority of the board to submit significant investigative information to the coordinated licensure information system for use by parties to agreements or compacts; and to adopt the Nurse Licensure Compact.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0405/,
H0406,,LAW,03/30 To Governor;  Governor signed; Session Law Chapter 103; Effective: 07/01/00,2000-02-21,2000-03-24,,"['Representative Moss', 'Senator Wheeler']",Signed,DRUGS - PRESCRIPTION/LEGEND - Amends existing law to provide for labeling requirements for prescription drugs or legend drugs.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0406/,
H0407,,LAW,03/30 Governor signed; Session Law Chapter 104; Effective: 07/01/00,2000-02-17,2000-03-23,,"['Representative Cheirrett', 'Senator King-Barrutia', 'Senator Ipsen']",Signed,VULNERABLE ADULTS - Amends and adds to existing law to provide a limited exemption for the reporting of resident-to-resident contact arising in public or private health facilities or state licensed or certified facilities; and to provide agency discretion in decisions related to interviewing vulnerable adults.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0407/,
H0408,,LAW,03/22 To Governor;  Governor signed; Session Law Chapter 41; Effective: 07/01/00,2000-02-18,2000-03-16,,"['Representative Moyle', 'Senator Ipsen']",Signed,PODIATRY BOARD - Amends existing law to provide that recommendations to the governor for appointments to the Board of Podiatry shall be from the Idaho Podiatric Medical Association.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0408/,
H0409,,H Health/Wel,01/17 House intro - 1st rdg - to printing;  Rpt prt - to Health/Wel,,,,,,CONTROLLED SUBSTANCES - Amends existing law to add the drug carisoprodol to schedule IV controlled substances.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0409/,
H0410,,H Health/Wel,01/17 House intro - 1st rdg - to printing;  Rpt prt - to Health/Wel,,,,,,CONTROLLED SUBSTANCES - Amends existing law to add the drug ketamine to schedule II controlled substances; and to reschedule the drug dronabinol from schedule II to schedule III controlled substances.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0410/,
H0411,,LAW,03/22 To Governor;  Governor signed; Session Law Chapter 40; Effective: 07/01/00,2000-02-18,2000-03-16,,"['Representative Sali', 'Senator Ipsen']",Signed,DENTISTRY BOARD - Amends existing law to authorize the Board of Dentistry to appoint an executive director.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0411/,
H0412,,LAW,02/16 Governor signed; Session Law Chapter 2; Effective: 07/01/00,2000-01-27,2000-02-04,,"['Representative Hansen(29)', 'Senator Wheeler']",Signed,TAX APPEALS BOARD - Repeals existing law to delete the Small Claims Division of the State Board of Tax Appeals.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0412/,
H0413,,LAW,02/18 Governor signed; Session Law Chapter 6; Effective: 07/01/00,2000-01-27,2000-02-08,,"['Representative Gould', 'Senator Bunderson']",Signed,"TAX APPEALS BOARD - Amends existing law to provide that appeals from decisions of the Board of Tax Appeals to the district court be filed with the court and a copy served upon the board; and to provide that the petition for judicial review shall conform with the Idaho Rules of Civil Procedure, including Rule 84(e).                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0413/,
H0414,Amended,LAW,03/30 To Governor;  Governor signed; Session Law Chapter 105; Effective: 07/01/00,2000-02-14,2000-03-24,,"['Representative Moss', 'Senator Sorensen']",Signed,JUVENILES - Amends existing law to allow the director of the Department of Juvenile Corrections to issue an order for the apprehension and detention of juveniles who have escaped from the custody of the department.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0414/,
H0415,Amended,LAW,03/30 To Governor;  Governor signed; Session Law Chapter 106; Effective: 07/01/00,2000-02-11,2000-03-24,,"['Representative Sali', 'Senator Sorensen']",Signed,JUVENILES - Amends existing law to include juveniles adjudicated of a felony or misdemeanor within the purview of the escape laws; and to delete the age restriction with respect to persons against whom escape charges can be filed.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0415/,
H0416,,LAW,03/03 Governor signed; Session Law Chapter 14; Effective: 07/01/00,2000-02-04,2000-02-24,,"['Representative Hammond', 'Senator Dunklin']",Signed,JUVENILE CORRECTIONS INSTITUTIONS FUND - Amends existing law relating to State Charitable Institutions Fund to provide a correct reference to the State Juvenile Corrections Institutions Fund.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0416/,
H0417,Amended,LAW,04/14 Governor signed; Session Law Chapter 293; Effective: 07/01/00,2000-02-28,2000-03-29,,"['Representative Sali', 'Senator Wheeler']",Signed,DOMESTIC VIOLENCE - Amends existing law to provide an exemption from disclosure for records allowing location of parties to child support services provided by the Department of Health and Welfare in cases of domestic violence.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0417/,
H0418,,LAW,03/30 To Governor;  Governor signed; Session Law Chapter 107; Effective: 07/01/00,2000-02-21,2000-03-24,,"['Representative Jaquet', 'Senator Ipsen']",Signed,CHILD SUPPORT GUIDELINES - Amends and repeals existing law to clarify the authority of the Supreme Court to establish and modify child support guidelines; and to delete a sunset provision governing support guidelines.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0418/,
H0419,Amended,LAW,04/14 Governor signed; Session Law Chapter 294; Effective: 07/01/00,2000-03-07,2000-03-29,,"['Representative Smith', 'Senator Whitworth']",Signed,CHILD SUPPORT - Amends existing law to increase the age of required child support from sixteen to eighteen years of age.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0419/,
H0420,,H Jud,01/17 House intro - 1st rdg - to printing;  Rpt prt - to Jud,,,,,,CHILD SUPPORT - Amends existing law to allow child support cases to be transferred from county to county.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0420/,
H0421,,LAW,03/30 To Governor;  Governor signed; Session Law Chapter 108; Effective: 03/30/00,2000-02-21,2000-03-24,,"['Representative Clark', 'Senator King-Barrutia']",Signed,PRESENTENCE REPORTS - APPELLATE COUNSEL - Amends existing law to provide that in criminal proceedings appellate counsel shall receive a copy of the presentence report and documentary exhibits where the presentence report or documentary exhibits were transmitted to the Supreme Court or Court of Appeals for use in appellate proceedings to which the state or any of its officers is a party in an official capacity.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0421/,
H0422,,H Jud,01/17 House intro - 1st rdg - to printing;  Rpt prt - to Jud,,,,,,"PARKS AND RECREATION - SPECIAL FUNCTION OFFICER - Adds to existing law to define ""special function officer""; to provide that a special function officer may exercise peace officer authority as designated by the director of the Department of Law Enforcement; to provide limits on authority and the authority to carry firearms; to require training and a certification of training; to provide that the employing agency may establish a training course and in-service training as approved by the Peace Officer Standards and Training Council; and to provide requirements for in-service training and costs.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0422/,
H0423,,LAW,04/03 Governor signed; Session Law Chapter 138; Effective: 04/03/00,2000-02-04,2000-03-27,,"['Representative Montgomery', 'Senator Risch']",Signed,UNIFORM LAWS COMMISSION - Amends existing law to provide for four Commissioners on Uniform Laws.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0423/,
H0424,Amended,LAW,04/03 Governor signed; Session Law Chapter 139; Effective: 07/01/00,2000-02-11,2000-03-27,,"['Representative Clark', 'Senator King-Barrutia']",Signed,"JUVENILE OFFENDERS - Amends existing law to redefine juvenile offender to include a juvenile confined by the Department of Juvenile Corrections in a community-based facility; to revise the definition of ""secure facility""; to add a definition of ""staff secure facility""; and to authorize the department to place juvenile offenders in community-based programs.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0424/,
H0425,,H Approp,03/20 2nd rdg - to 3rd rdg;  Ret'd to Approp,,,,,,"NATIONAL WORLD WAR II MEMORIAL - Appropriates $66,000 for fiscal year 2000 to be remitted to the National World War II Memorial Fund.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0425/,
H0426,,H Rev/Tax,01/24 Rpt prt - to Rev/Tax,,,,,,"PROPERTY TAX - CIRCUIT BREAKER RELIEF - Amends existing law regarding circuit breaker property tax relief to reduce, over a five-year period, the age for an eligible claimant to 62 years.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0426/,
H0427,,S FAILED,04/03 3rd rdg - FAILED - 15-20-0,2000-03-03,2000-04-03,,['Representative Taylor'],,PROPERTY TAX - Adds to existing law to revise how the assessor arrives at market value for certain qualified low-income housing projects.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0427/,
H0428,,LAW,03/30 To Governor;  Governor signed; Session Law Chapter 109; Effective: 01/01/00,2000-02-11,2000-03-24,,"['Representative Gagner', 'Senator Hawkins']",Signed,"PROPERTY TAX - CIRCUIT BREAKER - Amends existing law to redefine ""owner"" for circuit breaker property tax relief purposes.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0428/,
H0429,,LAW,03/30 To Governor;  Governor signed; Session Law Chapter 110; Effective: 07/01/00,2000-02-21,2000-03-24,,"['Representative Bieter', 'Senator Wheeler']",Signed,CONTROLLED SUBSTANCES - Amends existing law to add the drug ketamine to schedule III controlled substances; and to reschedule the drug dronabinol from schedule II to schedule III controlled substances.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0429/,
H0430,,LAW,04/03 Governor signed; Session Law Chapter 140; Effective: 07/01/00,2000-02-21,2000-03-27,,"['Representative Judd', 'Senator Keough']",Signed,SEED DEALERS - Amends existing law to clarify that licenses are required for seed dealers who condition or label or sell seed; and to provide that any person selling seed who has total annual gross seed sales not exceeding $500 is exempt.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0430/,
H0431,,LAW,04/03 Governor signed; Session Law Chapter 141; Effective: 07/01/00,2000-02-21,2000-03-27,,"['Representative Lake', 'Senator Williams']",Signed,"SEED POTATOES - Amends existing law to define the term ""distribute""; and to clarify that only certified seed potatoes shall be offered for sale, sold or delivered under contract or distributed into or within the state of Idaho.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0431/,
H0432,,LAW,04/14 Governor signed; Session Law Chapter 295; Effective: 07/01/00,2000-02-29,2000-03-29,,"['Representative Chase', 'Senator Williams']",Signed,COMMERCIAL FERTILIZERS - Repeals and adds to existing law relating to commercial fertilizers to provide for administration by the Department of Agriculture; to provide definitions and adoption of rules; to provide for registration of products; to provide that labels with certain information are required; to provide inspection fees and tonnage reports; to provide for inspection and sampling; to provide penalties; to prohibit misbranding; to prohibit adulteration; to provide for publication of information; to provide for issuance and enforcement of stop sale orders; to provide for complaints; to provide for seizure of fertilizer; to provide for hearings; to provide violations and remedies for violations; to provide for use of funds received; to provide for cooperation with other governmental agencies; to provide that enactment does not affect existing liability; and to provide that the chapter does not apply to wholesale transactions.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0432/,
H0433,,LAW,04/03 Governor signed; Session Law Chapter 142; Effective: 07/01/00,2000-02-29,2000-03-28,,"['Representative Field(20)', 'Senator Williams']",Signed,PESTICIDES - Amends existing law to provide for the sale of restricted use pesticides to an unlicensed person when the restricted use pesticide is to be applied by a licensed applicator.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0433/,
H0434,,LAW,04/03 Governor signed; Session Law Chapter 143; Effective: 07/01/00,2000-02-21,2000-03-27,,"['Representative Kendell', 'Senator Burtenshaw']",Signed,"FARM PRODUCE - BONDING - Amends existing law to increase the bonding requirement for persons licensed as a broker, dealer, or commission merchant dealing in farm produce.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0434/,
H0435,,LAW,04/03 Governor signed; Session Law Chapter 144; Effective: 07/01/00,2000-02-21,2000-03-28,,"['Representative Montgomery', 'Senator Stennett']",Signed,"AGRICULTURE DEPARTMENT - DIRECTOR - Amends existing law to provide that for the purposes of international trade, the director of the Department of Agriculture may use the title of ""Secretary of the Department of Agriculture.""                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0435/,
H0436,,LAW,03/29 Governor signed; Session Law Chapter 65; Effective: 07/01/00,2000-02-08,2000-03-22,,"['Representative Deal', 'Senator Danielson']",Signed,ENDOWMENT FUND INVESTMENT BOARD - Amends existing law to provide that meetings of the Endowment Fund Investment Board shall be held at least quarterly; to delete the requirement that meetings must be held in the state capitol; to provide that the Endowment Fund Investment Board shall contract with or employ a manager of investments; to provide duties of the manager of investments; and to provide powers and duties of the manager of investments and portfolio manager.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0436/,
H0437,,LAW,03/27 Governor signed; Session Law Chapter 59; Effective: 07/01/00,2000-02-11,2000-03-16,,"['Representative Stone', 'Representative Alltus', 'Senator Danielson', 'Senator Ingram']",Signed,VETERANS SERVICES DIVISION - Amends existing law to establish the Division of Veterans Services in the Department of Self-Governing Agencies; and to remove the responsibility for veterans and veterans services from the Department of Health and Welfare.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0437/,
H0438,,LAW,03/30 To Governor;  Governor signed; Session Law Chapter 111; Effective: 07/01/00,2000-02-10,2000-03-24,,"['Representative Smith', 'Senator Dunklin']",Signed,DETENTION - Amends existing law relating to the Juvenile Correction Act to allow for the detention of persons age eighteen and over in the county jail.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0438/,
H0439,,LAW,04/03 Governor signed; Session Law Chapter 145; Effective: 07/01/00,2000-02-10,2000-03-24,,"['Representative Boe', 'Senator Ingram']",Signed,DETENTION OFFICERS - Amends existing law to provide that the county sheriff can designate detention officers to act as peace officers in certain circumstances.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0439/,
H0440,,LAW,03/30 To Governor;  Governor signed; Session Law Chapter 112; Effective: 07/01/00,2000-02-11,2000-03-24,,"['Representative Sellman', 'Senator Richardson']",Signed,"COUNTY JAIL - LABOR - Amends existing law to provide that persons confined in the county jail under a judgment of conviction, suspended sentence, or withheld judgment rendered in any criminal case, either a judgment of imprisonment or a judgment for the payment of a fine and costs, may be required to perform labor on federal, state or other governmental projects.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0440/,
H0441,,LAW,03/30 To Governor;  Governor signed; Session Law Chapter 113; Effective: 07/01/00,2000-02-11,2000-03-24,,"['Representative Judd', 'Senator Richardson']",Signed,DETENTION OFFICERS - POST - Amends existing law to delete obsolete language exempting detention officers from Peace Officer Standards and Training (POST) certification.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0441/,
H0442,,LAW,04/14 Governor signed; Session Law Chapter 296; Effective: 07/01/00,2000-02-11,2000-03-29,,"['Representative Ridinger', 'Senator Crow']",Signed,STATE EMPLOYEES - Amends existing law to allow temporary pay grades to be used to retain qualified state employees.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0442/,
H0443,,S Com/HuRes,02/22 Senate intro - 1st rdg - to Com/HuRes,2000-02-21,,,['Representative Miller(Trail)'],,STATE EMPLOYEES - Amends existing law to clarify that holiday pay for state employees is limited to eight hours per state holiday; and to clarify that paid military leave for state employees is limited to one hundred twenty hours per year.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2000/legislation/H0443/,
