bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0338,,H W/M,01/21; Reported Printed and Referred to Ways & Means,,,"['Representative Ilana Rubel', 'Representative Muffy Davis', 'Representative Jake Ellis', 'Representative John Gannon', 'Representative Rob Mason', 'Representative John Mc', 'Representative Lauren Necochea', 'Representative Elaine Smith', 'Representative Sally Toone', 'Representative Sue Chew', 'Senator Maryanne Jordan', 'Senator David Nelson', 'Senator Michelle Stennett', 'Senator Janie Ward', 'Senator Cherie Buckner', 'Senator Grant Burgoyne']",,,"PLASTIC BAGS - Repeals existing law preempting local regulation of auxiliary containers, including plastic bags.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0338/,
H0339,,LAW,"Reported Signed by Governor on March 9, 2020; Session Law Chapter 47; Effective: 07/01/2020",2020-02-05,2020-03-02,,"['Representative Lickley', 'Senator Souza']",Signed,OCCUPATIONS - Amends existing law to revise provisions regarding dry needling by physical therapists.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0339/,
H0340,Amended,VETOED,"Returned from Governor vetoed on March 30, 2020",2020-03-18,2020-03-16,,"['Representative Mendive', 'Senator Souza']",Vetoed,"CHILD CARE LICENSING - Amends existing law to define ""temporary alcohol-drug abuse treatment facility.""",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0340/,
H0341,,H Health/Wel,01/21; Reported Printed and Referred to Health & Welfare,,,,,,NO SURPRISES ACT - Adds to existing law to establish the No Surprises Act to prohibit medical billing above certain amounts in contracted facilities.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0341/,
H0342,Amended,LAW,"Reported Signed by Governor on March 12, 2020; Session Law Chapter 114; Effective: 07/01/2020",2020-03-06,2020-03-02,,"['Representative Blanksma', 'Senator Harris']",Signed,"TELEHEALTH - Amends existing law to define ""telehealth technologies"" and to revise provisions regarding telehealth services.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0342/,
H0343,,LAW,"Reported Signed by Governor on February 11, 2020; Session Law Chapter 10; Effective: 07/01/2020",2020-01-28,2020-02-05,,"['Representative Troy', 'Senator Lodge']",Signed,WINE - Amends existing law to require licensing to store and handle wine as a bonded wine warehouse and to provide requirements for bonded wine warehouses.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0343/,
H0344,,H St Aff,01/21; Reported Printed and Referred to State Affairs,,,,,,LEGISLATURE - Amends existing law to remove a provision regarding emergency interim successors to legislators.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0344/,
H0345,,LAW,"Reported Signed by Governor on March 10, 2020; Session Law Chapter 84; Effective: 07/01/2020",2020-02-11,2020-03-04,,"['Representative Ricks', 'Senator Hill']",Signed,MOTOR VEHICLES - Amends existing law to provide that certain vehicles shall not be subject to removal or booting.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0345/,
H0346,,H Transp,01/22; Reported Printed and Referred to Transportation & Defense,,,,,,TRANSPORTATION - Amends existing law to prohibit local entities from enacting distracted driving laws and to provide for certain distracted driving offenses and penalties.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0346/,
H0347,,S St Aff,"Introduced, read first time; referred to: State Affairs",2020-01-30,,,['Representative Scott'],,BOND ELECTIONS - Amends existing law to revise provisions regarding the holding of another bond election after a voter rejection.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0347/,
H0348,,LAW,"Reported Signed by Governor on March 9, 2020; Session Law Chapter 43; Effective: 07/01/2020",2020-02-04,2020-03-02,,"['Representative Hartgen', 'Senator Anthon']",Signed,UNIFORM REAL PROPERTY ELECTRONIC RECORDING ACT - Amends and repeals existing law to dissolve the Electronic Recording Commission.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0348/,
H0349,,H Jud,"01/23; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,MARRIAGE LICENSES - Amends existing law to revise a provision regarding an application for a marriage license.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0349/,
H0350,,LAW,"Reported Signed by Governor on March 9, 2020; Session Law Chapter 46; Effective: 03/09/2020",2020-01-30,2020-03-02,,"['Representative Anderst', 'Senator Lodge']",Signed,DEPARTMENT OF ADMINISTRATION - Amends existing law to provide that the administrator of the Division of Public Works may promulgate rules and contract with a public or private entity for the rental of parking facilities in the Capitol Mall in certain instances.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0350/,
H0351,,LAW,"Reported Signed by Governor on March 3, 2020; Session Law Chapter 35; Effective: 03/03/2020",2020-02-05,2020-02-25,,"['Representative Wood', 'Senator Bair']",Signed,MEDICAID - Amends and adds to existing law to provide for the establishment of Medicaid reimbursement payment methods and to provide for a temporary reduction in certain reimbursements.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0351/,
H0352,,H Rev/Tax,01/23; Reported Printed and Referred to Revenue & Taxation,,,,,,GROCERY TAX CREDIT - Amends existing law to revise the income tax credit for food sales.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0352/,
H0353,,H Rev/Tax,01/23; Reported Printed and Referred to Revenue & Taxation,,,,,,TAXING DISTRICTS - Amends existing law to revise provisions regarding taxing district budget limitations.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0353/,
H0354,,LAW,"Reported Signed by Governor on March 3, 2020; Session Law Chapter 41; Effective: 07/01/2020",2020-02-04,2020-02-26,,"['Representative Harris', 'Senator Lakey']",Signed,TAXING DISTRICT BUDGETS - Amends existing law to revise provisions regarding a taxing district’s process for recovering forgone budget increases.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0354/,
H0355,,H Rev/Tax,01/23; Reported Printed and Referred to Revenue & Taxation,,,,,,TAXING DISTRICTS - Adds to existing law to freeze taxing district budgets and property tax levies for one year.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0355/,
H0356,,LAW,"Reported Signed by Governor on March 9, 2020; Session Law Chapter 66; Effective: 07/01/2020",2020-02-05,2020-03-03,,"['Representative Raymond', 'Senator Harris']",Signed,BEEF CATTLE - Amends existing law to provide that operations electing to utilize certain nutrient management planners are consenting to allow such plans to be housed with the Idaho State Department of Agriculture and to provide that certain information shall be exempt from disclosure.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0356/,
H0357,,LAW,"Reported Signed by Governor on March 9, 2020; Session Law Chapter 45; Effective: 07/01/2020",2020-01-30,2020-03-02,,"['Representative Anderst', 'Senator Vick']",Signed,"DEPARTMENT OF ADMINISTRATION - Amends existing law to revise a provision regarding certain requirements for existing public works, to provide that certain plans and specifications shall comply with certain codes and regulations, and to provide certain exemptions from the requirement of prior approval.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0357/,
H0358,,H St Aff,02/06; U.C. to be returned to State Affairs Committee,,,,,,DAYLIGHT SAVING TIME - Adds to existing law to provide that the State of Idaho shall be exempt from the daylight saving time provisions of federal law.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0358/,
H0359,,H W/M,01/27; Reported Printed and Referred to Ways & Means,,,,,,TAXES - Amends existing law to repeal the property tax and to increase the sales tax.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0359/,
H0360,,H W/M,01/27; Reported Printed and Referred to Ways & Means,,,,,,"GROCERY TAX - Amends, repeals, and adds to existing law to repeal the tax on the sale of food.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0360/,
H0361,,H W/M,01/27; Reported Printed and Referred to Ways & Means,,,,,,ABORTION - Repeals and adds to existing law to provide that abortion shall be illegal and the attorney general shall direct state agencies to enforce this act.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0361/,
H0362,,LAW,"Reported Signed by Governor on March 12, 2020; Session Law Chapter 115; Effective: 07/01/2020",2020-02-13,2020-03-03,,"['Representative Furniss', 'Senator Patrick']",Signed,INSURANCE - Repeals the Idaho Hospital Liability Trust Act.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0362/,
H0363,,H Health/Wel,01/28; Reported Printed and Referred to Health & Welfare,,,,,,"PHARMACY BENEFIT MANAGERS - Adds to existing law to provide certain registration and reporting requirements, to prohibit certain actions, to provide certain requirements for maximum allowable cost pricing, and to prohibit the retroactive denial or reduction of a claim in certain instances.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0363/,
H0364,,H Educ,01/29; Reported Printed and Referred to Education,,,,,,EDUCATION - Amends existing law to provide that the school year shall begin after Labor Day.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0364/,
H0365,,LAW,"Reported Signed by Governor on March 9, 2020; Session Law Chapter 49; Effective: 07/01/2020",2020-02-03,2020-03-02,,"['Representative Monks', 'Senator Lodge']",Signed,LEGISLATURE - Amends existing law to remove a provision regarding emergency interim successors to legislators.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0365/,
H0366,,LAW,"Reported Signed by Governor on March 9, 2020; Session Law Chapter 52; Effective: 07/01/2020",2020-02-14,2020-03-02,,"['Representative Blanksma', 'Senator Patrick']",Signed,"WATER - Amends, repeals, and adds to existing law to revise provisions regarding water district meetings and budgets, watermasters, the election and appointment of water district treasurers, and the distribution of water, to provide for the collection of certain penalties and interest for unpaid expenses, and to provide for the withholding or suspension of certain water deliveries.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0366/,
H0367,,LAW,"Reported Signed by Governor on March 9, 2020; Session Law Chapter 51; Effective: 07/01/2020",2020-02-10,2020-03-02,,"['Representative Kauffman', 'Senator Harris']",Signed,"PHOSPHOGYPSUM - Adds to existing law to provide for scope and applicability, to provide for the power of the board, to provide construction requirements for new phosphogypsum stacks or lateral expansions of existing phosphogypsum stacks, and to provide for design and construction plans.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0367/,
H0368,,LAW,"Reported Signed by Governor on February 14, 2020; Session Law Chapter 15; Effective: 02/14/2020",2020-02-03,2020-02-10,,"['Representative Horman', 'Senator Johnson']",Signed,APPROPRIATIONS - IDAHO COMMISSION FOR LIBRARIES - Relates to the appropriation to the Idaho Commission for Libraries for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0368/,
H0369,,LAW,"Reported Signed by Governor on February 17, 2020; Session Law Chapter 16; Effective: 02/17/2020",2020-02-03,2020-02-10,,"['Representative Syme', 'Senator Crabtree']",Signed,APPROPRIATIONS - INDUSTRIAL COMMISSION - Relates to the appropriation to the Industrial Commission for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0369/,
H0370,,LAW,"Reported Signed by Governor on March 11, 2020; Session Law Chapter 97; Effective: 07/01/2020",2020-02-06,2020-03-04,,"['Representative Syme', 'Senator Martin']",Signed,PERSI - Amends existing law to provide a correct code reference.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0370/,
H0371,,LAW,"Reported Signed by Governor on March 15, 2020; Session Law Chapter 136; Effective: 07/01/2020",2020-02-06,2020-03-05,,"['Representative Syme', 'Senator Thayn']",Signed,PERSI - Repeals and adds to existing law to establish provisions regarding police officer member status.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0371/,
H0372,,LAW,"Reported Signed by Governor on March 15, 2020; Session Law Chapter 137; Effective: 07/01/2020",2020-02-06,2020-03-05,,"['Representative Syme', 'Senator Agenbroad']",Signed,PERSI - Amends existing law to provide for actuarial management personnel.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0372/,
H0373,,LAW,"Reported Signed by Governor on March 10, 2020; Session Law Chapter 83; Effective: 07/01/2020",2020-02-10,2020-03-03,"['Representative Ryan Kerby', 'Representative Doug Ricks']","['Representative Ricks', 'Representative Kauffman', 'Senator Lodge']",Signed,"STATE BOARD OF CORRECTION - Amends, repeals, and adds to existing law to update and revise provisions regarding training programs for incarcerated individuals.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0373/,
H0374,,H Approp,02/04; U.C. to be returned to Appropriations Committee,,,,,,"APPROPRIATIONS - BUDGET STABILIZATION FUND - Amends existing law to increase the percentage of General Fund receipts that may be in the Budget Stabilization Fund; repeals the authorization of the Economic Recovery Reserve Fund; transfers the remaining balance from the Economic Recovery Reserve Fund to the Budget Stabilization Fund; and transfers $20,000,000 from the General Fund to the Budget Stabilization Fund.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0374/,
H0375,,LAW,"Reported Signed by Governor on March 3, 2020; Session Law Chapter 36; Effective: 07/01/2020",2020-02-07,2020-02-26,,"['Representative Kauffman', 'Senator Winder']",Signed,HAZARDOUS MATERIALS - Amends existing law to revise the fee for an annual vehicle registration endorsement for the transportation of hazardous materials.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0375/,
H0376,,H Transp,01/30; Reported Printed and Referred to Transportation & Defense,,,,,,AERONAUTICS - Amends existing law to update restrictions on the use of unmanned aircraft systems and to provide for exceptions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0376/,
H0377,,LAW,"Reported Signed by Governor on February 25, 2020; Session Law Chapter 27; Effective: 02/25/2020",2020-02-04,2020-02-19,,"['Representative Horman', 'Senator Johnson']",Signed,APPROPRIATIONS - LEGISLATIVE BRANCH - Relates to the appropriation to the Legislative Branch for fiscal year 2020.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0377/,
H0378,,H FAILED,02/12; Read Third Time in Full - FAILED - 28-42-0,2020-02-12,,,,,LEGISLATURE - Amends existing law to revise provisions regarding how vacancies are filled.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0378/,
H0379,,LAW,"Reported Signed by Governor on March 9, 2020; Session Law Chapter 55; Effective: 07/01/2020",2020-02-05,2020-03-02,,"['Representative Ricks', 'Senator Vick']",Signed,ELECTIONS - Amends existing law to revise provisions regarding political party affiliation of a voter for a presidential primary election.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0379/,
H0380,,LAW,"Reported Signed by Governor on February 17, 2020; Session Law Chapter 17; Effective: Retroactive to 01/01/2020",2020-02-05,2020-02-11,,"['Representative Collins', 'Senator Hill']",Signed,INCOME TAX - Amends existing law to update references to the Internal Revenue Code.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2020/legislation/H0380/,
