bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0034,,LAW,03/15 Governor signed; Session Law Chapter 44; Effective: 07/01/05,2005-02-18,2005-03-07,,"['Representative Stevenson', 'Senator Corder']",Signed,AGRICULTURE DEPARTMENT - Adds to existing law relating to the powers and duties of the Department of Agriculture to authorize the imposition of civil penalties for certain violations; to govern appeals; to authorize adoption of a formal compliance schedule; and to provide for deposit of the moneys collected.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0034/,
H0035,,H Agric Aff,01/26 Rpt prt - to Agric Aff,,,,,,SMOKE MANAGEMENT AND CROP RESIDUE DISPOSAL - Amends existing law relating to smoke management and crop residue disposal to revise legislative findings; to remove language referencing specified counties; to provide that the Department of Agriculture shall investigate complaints lodged against persons conducting burning in the state of Idaho; and to require persons registering a field for agricultural burning in the state of Idaho to pay a specified fee.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0035/,
H0036,Amended,LAW,04/14 Governor signed; Session Law Chapter 387; Effective: 07/01/05,2005-03-30,2005-03-25,,"['Representative Jones', 'Senator Gannon']",Signed,COMMERCIAL FERTILIZERS - Adds to existing law to prohibit local regulation and legislation relating to fertilizers; to provide that local ordinances relating to fertilizers are void and unenforceable; and to clarify that specified restrictions shall not preempt certain county or city local zoning ordinances.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0036/,
H0037,Amended,LAW,04/14 Governor signed; Session Law Chapter 388; Effective: 07/01/05,2005-03-30,2005-03-25,,"['Representative Jones', 'Senator Gannon']",Signed,SOIL AND PLANT AMENDMENTS - Adds to existing law to prohibit local regulation and legislation relating to soil and plant amendments; to provide that local ordinances relating to soil and plant amendments are void and unenforceable; and to clarify that specified restrictions shall not preempt certain county or city local zoning ordinances.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0037/,
H0038,,VETOED,04/06 Filed in Office of the Chief Clerk,2005-02-18,2005-03-22,,"['Representative Jones', 'Senator Coiner']",Vetoed,SEEDS - Adds to existing law relating to the pure seed law to provide for statewide jurisdiction and preemption; and to clarify that specified restrictions shall not preempt certain county or city local zoning ordinances.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0038/,
H0039,,LAW,03/02 Governor signed; Session Law Chapter 27; Effective: 07/01/05,2005-02-14,2005-02-24,,"['Representative Ringo', 'Senator Malepeai']",Signed,"SEARCH AND RESCUE - Amends existing law relating to search and rescue operations to provide that pilot registration fees may also be used for pilot safety programs; to transfer authority for coordination of general search and rescue operations to the chief of the Bureau of Homeland Security; and to clarify that aerial search operations shall be coordinated by the Idaho Transportation Department, Division of Aeronautics.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0039/,
H0040,,LAW,03/28 Governor signed; Session Law Chapter 174; Effective: 07/01/05,2005-02-14,2005-03-21,,"['Representative Skippen', 'Senator Brandt']",Signed,"AIRPORTS - AVIATION HAZARDS - Amends existing law to redefine aeronautics terminology by expanding the definition of ""airport"" and by changing ""airport hazards"" to ""aviation hazards""; and to change the terminology of ""obstructions"" to ""hazards.""                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0040/,
H0041,,LAW,03/15 Governor signed; Session Law Chapter 45; Effective: 07/01/05,2005-02-22,2005-03-07,,"['Representative Ring', 'Senator McGee']",Signed,PHYSICIANS - VOLUNTEER LICENSE - Adds to existing law to provide a volunteer's license for retired physicians; to specify qualifications; and to govern permissible practice.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0041/,
H0042,,LAW,03/11 Governor signed; Session Law Chapter 37; Effective: 07/01/05,2005-02-18,2005-03-03,,"['Representative Ring', 'Senator Werk']",Signed,OPTOMETRISTS - Amends existing law relating to the Board of Optometry to provide that licensees shall pay fees annually at the time of renewal.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0042/,
H0043,,LAW,03/11 Governor signed; Session Law Chapter 38; Effective: 07/01/05,2005-02-18,2005-03-03,,"['Representative Nielsen', 'Senator Coiner']",Signed,HEARING AID DEALERS AND FITTERS - Amends existing law to revise education requirements for hearing aid dealer and fitter license applicants.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0043/,
H0044,,H Health/Wel,01/26 Rpt prt - to Health/Wel,,,,,,PSYCHOLOGISTS - Amends existing law relating to psychologists to revise definitions; to prohibit certain conduct absent a license to practice psychology; to clarify application of the chapter to other professions; and to revise terminology.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0044/,
H0045,,LAW,03/15 Governor signed; Session Law Chapter 46; Effective: 07/01/05,2005-02-18,2005-03-07,,"['Representative Rusche', 'Senator McGee']",Signed,COUNSELORS - MARRIAGE AND FAMILY THERAPISTS - Amends and repeals existing law relating to counselors and marriage and family therapists to repeal provisions applicable to conditional licenses; to remove provisions for licensure based upon certain education and experience requirements; to provide for an administrative fee; and to increase the maximum annual renewal fee.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0045/,
H0046,,LAW,03/11 Governor signed; Session Law Chapter 39; Effective: 07/01/05,2005-02-07,2005-03-01,,"['Representative Ring', 'Senator Darrington']",Signed,"MASTER SETTLEMENT AGREEMENT - Amends existing law to provide that for an unstamped ""roll-your-own"" tobacco container, each nine one-hundredths ounce of ""roll-your-own"" tobacco shall equal one unit sold for purposes of the Idaho Tobacco Master Settlement Agreement.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0046/,
H0047,,LAW,03/11 Governor signed; Session Law Chapter 40; Effective: 07/01/05,2005-02-07,2005-03-01,,"['Representative Ring', 'Senator McKenzie']",Signed,"TOBACCO PRODUCT MANUFACTURERS - Amends existing law to provide that the Attorney General may condition certification of a nonparticipating tobacco product manufacturer upon obtaining from the manufacturer its consent to be sued in Idaho district court for purposes of the state of Idaho enforcing any provisions of Chapters 78 and 84, Title 39, Idaho Code, or for the state bringing a released claim.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0047/,
H0048,,LAW,03/11 Governor signed; Session Law Chapter 41; Effective: 07/01/05,2005-02-10,2005-03-03,,"['Representative Smylie', 'Senator Darrington']",Signed,"MUNICIPAL RECORDS - Repeals and adds to existing law to provide for classification and retention of municipal records; to provide for designation, powers and responsibilities of municipal records management officers; to provide duties of city officials concerning municipal records; and to provide for retention of municipal records using photographic or digital media.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0048/,
H0049,Amended,LAW,04/05 Governor signed; Session Law Chapter 260; Effective: 07/01/05,2005-02-23,2005-03-23,,"['Representative Deal', 'Senator Davis']",Signed,"TORT CLAIMS - Amends existing law relating to tort claims to revise the definition of ""employee""; to provide that a governmental entity shall provide a defense and indemnification against any claims brought against an employee in the employee's individual capacity when the claims are related to the course and scope of employment; and to provide for the right to a hearing following the dismissal of a claim.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0049/,
H0050,Amended,LAW,03/23 Governor signed; Session Law Chapter 140; Effective: 07/01/05,2005-03-16,2005-03-10,,"['Representative Bilbao', 'Senator Broadsword']",Signed,COSMETICIANS - Amends existing law relating to cosmeticians to increase the student to instructor ratio; to clarify that student instructors do not count as students for purposes of the ratio; and to increase the amount of the required bond.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0050/,
H0051,,LAW,03/02 Governor signed; Session Law Chapter 28; Effective: 07/01/05,2005-02-01,2005-02-24,,"['Representative Bedke', 'Senator McKenzie']",Signed,"MOTOR FUELS TAX - Repeals and amends existing law to delete an incentive for electronic filing of distributor reports; to provide that any person who uses motor fuels in a motor vehicle licensed or required to be licensed by the laws of Idaho, or in a motor vehicle that is required to be licensed under the laws of another jurisdiction, shall be liable for motor fuels tax.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0051/,
H0052,,H Transp,01/28 Rpt prt - to Transp,,,,,,"SPEED LIMITS - WORK ZONES - Amends existing law relating to highway construction zones to change terminology from ""construction danger zone"" to ""work zone""; to provide an enhanced penalty for certain infraction offenses; and to provide an enhanced fixed penalty for violation of work zone speed limits.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0052/,
H0053,,S Transp,02/15 Senate intro - 1st rdg - to Transp,2005-02-14,,,['Representative McKague'],,"MOTOR VEHICLES - ACCIDENT - Amends existing law relating to accidents involving damage to vehicles to provide for removal from the main traveled portion of certain highways of inoperable vehicles, cargo and debris involved in an accident; to provide that persons lawfully involved in the removal shall not be liable for damage caused by removal of the motor vehicle, cargo or debris; to require drivers of vehicles involved in accidents which result only in damage to the vehicle and which occur on divided, access-controlled highways or interstate highways to move the vehicle to a safe location where it does not obstruct traffic; to provide that drivers or other persons removing a vehicle in fulfillment of the requirements of law shall not be liable or considered at fault regarding the cause of the accident solely by reason of moving the vehicle; and to provide that provisions of the sections shall not be construed to allow interference with duties of law enforcement officers.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0053/,
H0054,,VETOED,04/06 Filed in Office of the Chief Clerk,2005-03-04,2005-03-22,,"['Representative Cannon', 'Senator McGee']",Vetoed,"COMMERCIAL VEHICLES - DRIVING PRIVILEGES - Amends existing law relating to commercial motor vehicle driving privileges to provide that restricted driving privileges may be granted to drive a noncommercial vehicle but shall not be granted to operate a commercial motor vehicle during the period of suspension, revocation, cancellation or disqualification; to provide for a school bus endorsement on a driver's license; to require an applicant for a school bus endorsement to pass appropriate knowledge and skills tests; to authorize the Idaho Transportation Department, until a time certain, to waive the skills test requirement under certain conditions; to require that every application for a Class A, B or C driver's license shall state where the applicant has been licensed for the preceding ten years; to provide that a temporary restricted permit may be issued to grant noncommercial driving privileges but shall not grant driving privileges to operate a commercial motor vehicle; to clarify the conditions for which the operator of a commercial motor vehicle may be disqualified; and to provide additional conditions for commercial motor vehicle driver disqualification in accordance with federal regulations.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0054/,
H0055,,H Transp,01/28 Rpt prt - to Transp,,,,,,"RECREATIONAL VEHICLES - Amends existing law relating to new motor vehicle warranties to revise the definition of ""motor vehicle"" to include recreational vehicles as defined in Section 49-119, Idaho Code, fifth-wheel trailers and truck campers as defined in Section 49-121, Idaho Code, and motor homes as defined in Section 49-114, Idaho Code.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0055/,
H0056,,LAW,03/23 Governor signed; Session Law Chapter 141; Effective: 07/01/05,2005-02-18,2005-03-15,,"['Representative Skippen', 'Senator Keough']",Signed,SNOWMOBILE CERTIFICATE FEES - Adds to and amends existing law to increase the snowmobile certificates of number fee by one dollar and the nonresident snowmobile user certificate fee by one dollar; to create a Snowmobile Search and Rescue Fund; to provide for the deposit of the increase in the snowmobile certificate fees to the Snowmobile Search and Rescue Fund; and to create an advisory committee to review operations and disbursements from the fund.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2005/legislation/H0056/,
