bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0011,Amended,LAW,03/22 Governor signed; Session Law Chapter 81; Effective: 07/01/01,2001-02-23,2001-03-16,,"['Representative Ellis', 'Senator King-Barrutia']",Signed,PSYCHOLOGIST EXAMINERS - Adds to and amends existing law to provide for qualifications for the endorsement of licenses; and to provide for senior psychologist licensure.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0011/,
H0012,,LAW,02/22 Governor signed; Session Law Chapter 24; Effective: 07/01/01,2001-01-29,2001-02-15,,"['Representative Ellis', 'Senator Wheeler']",Signed,RESIDENTIAL CARE FACILITY ADMINISTRATORS - Amends existing law to delete a reference to interstate reciprocal endorsement of residential care facility administrator licenses.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0012/,
H0013,Amended,LAW,03/22 Governor signed; Session Law Chapter 82; Effective: 07/01/01,2001-02-19,2001-03-16,,"['Representative Swan', 'Senator Lodge']",Signed,HEARING AID DEALERS AND FITTERS - Amends existing law to provide for an honorarium for members of the board.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0013/,
H0014,Amended,LAW,03/22 Governor signed; Session Law Chapter 83; Effective: 07/01/01,2001-02-26,2001-03-16,,"['Representative Loertscher', 'Senator Andreason']",Signed,COUNSELORS - LICENSURE - Amends existing law relating to professional counselors to provide that the provisions of the law shall not apply to interns in counseling acting under the direct supervision of a licensed professional counselor in private practice; to require that an applicant for licensure as a professional counselor or a pastoral counselor or an applicant for a conditional license  must be of good moral character; to provide for endorsement of licenses; and to provide for a fee for endorsement.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0014/,
H0015,Amended,LAW,02/27 Governor signed; Session Law Chapter 26; Effective: 07/01/01,2001-02-05,2001-02-16,,"['Representative Bradford', 'Senator King-Barrutia']",Signed,"PODIATRISTS - Amends existing law to increase the maximum amount the Board of Podiatry may charge for licenses; to provide that applicants licensed in another state may qualify for a license by endorsement under certain conditions; and to delete references to written, oral and practical examinations.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0015/,
H0016,,H Jud,01/08 House intro - 1st rdg - to printing;  Rpt prt - to Jud,,,,,,COURTS - FEES - Amends existing law to provide for an increase in the penalty assessment funds charged by the courts for Peace Officers Standards and Training purposes.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0016/,
H0017,,LAW,02/16 Governor signed; Session Law Chapter 16; Effective: 07/01/01,2001-01-18,2001-02-06,,"['Representative Sellman', 'Senator Stegner']",Signed,CORRECTIONS - STAFF TRAINING - Amends existing law relating to the State Board of Correction to delete a reference to guards; and to provide the State Board of Correction with the authority to specify the training of certain persons.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0017/,
H0018,Amended,LAW,03/26 Governor signed; Session Law Chapter 180; Effective: 07/01/01,2001-02-27,2001-03-19,,"['Representative Smith', 'Senator Stegner']",Signed,CORRECTION DEPARTMENT - RECORDS - Amends existing law to provide an exemption from disclosure for certain records of the Idaho Department of Correction.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0018/,
H0019,,H Jud,01/08 House intro - 1st rdg - to printing;  Rpt prt - to Jud,,,,,,"VESSELS - OPERATION UNDER INFLUENCE - Amends existing law to provide authority to make an arrest when a person is charged with operating a vessel under the influence of alcohol, intoxicating beverages or drugs; and to provide authority to make an arrest when a person operating a vessel fails to stop or give information after an accident causing damage to a vessel or other property.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0019/,
H0020,,LAW,02/16 Governor signed; Session Law Chapter 15; Effective: 07/01/01,2001-01-18,2001-02-06,,"['Representative Roberts', 'Senator King-Barrutia']",Signed,"JUVENILE CORRECTIONS - Amends existing law to provide that the petition fee assessed against juveniles adjudicated in juvenile court shall be named the ""Detention/Probation Training Academy Fee""; and to change the name of the ""Juvenile Corrections Account"" to the ""Juvenile Corrections Fund.""                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0020/,
H0021,,LAW,02/16 Governor signed; Session Law Chapter 14; Effective: 07/01/01,2001-01-18,2001-02-06,,"['Representative Young', 'Senator Sorensen']",Signed,JUVENILE CORRECTIONS FACILITIES - Amends existing law to clarify the source of money received in the Juvenile Corrections Victim Restitution Fund; and to provide for distribution and reporting requirements for state and other public and private contract facilities.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0021/,
H0022,,LAW,03/22 Governor signed; Session Law Chapter 84; Effective: 07/01/01,2001-03-06,2001-03-16,,"['Representative Higgins', 'Senator Stegner']",Signed,"INVESTMENT ADVISORS - Amends existing law relating to the Idaho Securities Act to provide that the director of the Department of Finance may deny, suspend or revoke the registration of broker-dealers or investment advisors based upon the actions of control persons; and to provide that orders of the National Association of Securities Dealers or the National Association of Securities Dealers Regulation, Inc., which deny, suspend or revoke registrations may constitute a basis for denial, suspension or revocation of registration by the director of the Department of Finance.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0022/,
H0023,,LAW,03/23 Governor signed; Session Law Chapter 131; Effective: 07/01/01,2001-03-06,2001-03-20,,"['Representative Higgins', 'Senator Ipsen']",Signed,"SECURITIES - Amends existing law to delete the requirement that fingerprints accompany applications for registration as a securities broker-dealer, salesman or investment advisor; to delete the requirement that a written examination be given at least twice each year; to delete the examination requirement; to delete the exemption from the Securities Act for securities issued or guaranteed by a railroad, other common carrier, public utility or holding company which is subject to the jurisdiction of the Interstate Commerce Commission; and to provide that the registration fee shall not exceed five hundred dollars.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0023/,
H0024,Amended,LAW,03/28 Governor signed; Session Law Chapter 247; Effective: 07/01/01,2001-02-20,2001-03-21,,"['Representative Stone', 'Senator King-Barrutia']",Signed,"ENGINEERS AND LAND SURVEYORS BOARD - Amends existing law to require registration of persons practicing or offering to practice professional engineering or professional land surveying for a project physically located in Idaho; to revise definitions; to provide references to business entities; to provide that certain documents shall be marked as ""preliminary,"" ""draft"" or ""not for construction""; to delete requirements relating to temporary permits issued to engineering registrants of other states; to delete references to biennial renewals; to allow parties to bring certain charges based upon violations of law or rules; to delete reference to employees of persons practicing under temporary permits; to prohibit the Secretary of State from accepting certain filings from any person unless the Board of Professional Engineers and Land Surveyors has issued a letter indicating the person has a licensed professional in charge of the sole proprietorship or business entity; and to preclude a business entity from filing organizational papers with the Secretary of State unless a certificate of authorization has been issued or the board has waived the requirement.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0024/,
H0025,,LAW,03/22 Governor signed; Session Law Chapter 85; Effective: 07/01/01,2001-03-01,2001-03-19,,"['Representative Callister', 'Senator Goedde', 'Senator Stegner']",Signed,"INSURERS - Amends existing law to revise insurer examination expenses; to provide that the director may use a portion of the annual continuation fee to fund the Arson, Fire and Fraud Account; to provide that property and casualty rating organization  and worker's compensation rating organizations licenses shall be effective for one year; to provide that corporations shall file approved articles of incorporation with the Secretary of State; to delete reference to refunds of unearned filing fees and application fees; to revise hospital trust,  managed care organization, self-funded plan, Petroleum Clean Water Trust Fund and State Insurance Fund examination expenses.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0025/,
H0026,,LAW,03/22 Governor signed; Session Law Chapter 86; Effective: 07/01/01,2001-02-21,2001-03-16,,"['Representative Meyer', 'Senator Bunderson']",Signed,"BUSINESS AND INDUSTRIAL DEVELOPMENT CORPORATIONS - Amends existing law to provide that the director of the Department of Finance may require an audit report by a business and industrial development corporation; and to provide that a business and industrial development corporation may, with the approval of the director, maintain an office outside Idaho.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0026/,
H0027,,LAW,03/23 Governor signed; Session Law Chapter 132; Effective: 07/01/01,2001-02-13,2001-03-20,,"['Representative Gagner', 'Senator Lodge']",Signed,REAL ESTATE APPRAISER BOARD - Amends existing law to provide that the Idaho Real Estate Appraiser Board may adopt rules relating to the registration and limitations of real estate appraiser trainees.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0027/,
H0028,Amended,LAW,03/23 Governor signed; Session Law Chapter 133; Effective: 07/01/01,2001-02-27,2001-03-20,,"['Representative Callister', 'Senator Dunklin']",Signed,BARBERS - BARBER-STYLISTS - Amends existing law to provide for licensure of barbers and barber-stylists; to provide for qualifications and requirements for licensure; to provide license fees; and to provide for barber school teacher licenses.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0028/,
H0029,Amended,LAW,03/23 Governor signed; Session Law Chapter 134; Effective: 07/01/01,2001-02-27,2001-03-20,,"['Representative Chase', 'Senator Lodge']",Signed,"ELECTROLOGY - COSMETOLOGY - Amends existing law to add electrology as a licensed discipline; to revise definitions; to add definitions of ""nail technology instructor"" and ""esthetics instructor""; to provide requirements for licensure; to provide licensure requirements for schools and establishments; to provide requirements for the practice of apprentices; to provide for school curriculums; to strike reference to an oral test; to provide for endorsement licensure; to require display of licenses; to provide for hearings on refusal to renew or suspension or revocation of permits; to increase certain fees; to provide for prohibited acts; to delete language providing that the board may refuse to issue or renew a certificate or license for persons who are in default on the repayment of certain student loans; to provide for qualifications for permit to demonstrate or teach; and to delete temporary practice permits.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0029/,
H0030,,LAW,03/23 Governor signed; Session Law Chapter 135; Effective: 07/01/01,2001-02-13,2001-03-20,,"['Representative Deal', 'Senator Brandt']",Signed,CREMATORIUMS - Amends existing law relating to the operation of crematoriums to increase application and renewal fees.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0030/,
H0031,,LAW,03/22 Governor signed; Session Law Chapter 87; Effective: 07/01/01,2001-02-13,2001-03-16,,"['Representative Harwood', 'Senator Sorensen']",Signed,AGING COMMISSION - Amends existing law to provide correct terminology by referring to the executive officer of the Commission on Aging as an administrator rather than a director.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0031/,
H0032,,LAW,03/22 Governor signed; Session Law Chapter 88; Effective: 07/01/01,2001-02-13,2001-03-19,,"['Representative Chase', 'Senator Danielson']",Signed,"ARCHITECTS - Amends existing law relating to architects to provide for the use of an electronically applied seal; to provide that the date and architect's seal and signature are required only on the title page of certain documents; to provide that electronically produced documents distributed for informational uses may be issued with only the architect's seal if certain conditions are met; and to provide for the use of the term ""architectural intern.""                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0032/,
H0033,Amended,LAW,03/23 Governor signed; Session Law Chapter 136; Effective: 07/01/01,2001-02-27,2001-03-20,,"['Representative Meyer', 'Senator Andreason']",Signed,"MORTICIANS - Amends existing law relating to morticians, funeral directors and embalmers to strike a reference to oral examination; to increase maximum fees; to strike a reference to the time in which licenses will be issued; and to provide for annual renewal, cancellation and reinstatement of licenses                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0033/,
H0034,,LAW,03/23 Governor signed; Session Law Chapter 137; Effective: 07/01/01,2001-02-21,2001-03-20,,"['Representative Deal', 'Senator Bunderson']",Signed,"FINANCIAL HOLDING COMPANIES - Amends existing law to define ""financial holding companies""; to require a financial holding company to apply to the Department of Finance for approval to commence activity or acquire a company; and to provide that the director of the Department of Finance may assess costs of examination against bank holding companies.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0034/,
H0035,Amended,LAW,04/02 Governor signed; Session Law Chapter 296; Effective: 07/01/01,2001-03-28,2001-03-20,,"['Representative Deal', 'Senator Ipsen']",Signed,"INSURANCE PRODUCER LICENSES - Repeals, amends and adds to existing law to provide for licensure for insurance producers; to provide a public records exemption for records furnished to the Department of Insurance regarding termination of appointment, employment, contract or other insurance business relationship between an insurer and a producer; to provide for purpose and scope; to provide definitions; to require licensure and to provide exceptions; to provide for application for examinations; to provide for producer licenses and nonresident producer licenses; to provide for service of process for nonresident producers; to provide for issuance of and refusal to issue licenses; to provide for exemption from examination; to provide for continuation and expiration of licenses; to provide for continuing education; to provide for notification of use of assumed names; to provide for temporary licenses; to provide for administrative penalties, suspensions, revocations and refusals of licenses; to provide for commissions and appointments; to provide notification to director of termination; to provide for reciprocity; to provide for reporting of actions; to provide that insurers must accept business through licensed producers; to provide for countersignature of policies; to provide for power of attorney; to provide for reporting and accounting for premiums; to provide that the director of the department may promulgate rules; to provide for procedures following suspension, revocation or refusal to continue a license; to provide for reinstatement and return of licenses; to provide for inactive status; and to provide that service corporations may file appointment of agents or representatives.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0035/,
H0036,,LAW,02/16 Governor signed; Session Law Chapter 13; Effective: 07/01/01,2001-01-31,2001-02-08,,"['Representative Marley', 'Senator Geddes']",Signed,STATE EMPLOYEES - TRAVEL - Amends existing law to provide for an in-state and out of state meal allowance for state employees and officials that is no higher than allowed under the Internal Revenue Code.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0036/,
H0037,,H FAILED,02/07 3rd rdg - FAILED - 14-52-4,2001-02-07,,,,,OUTFITTERS AND GUIDES - Amends existing law to provide that the supervisor of enforcement and education of the Outfitters and Guides Licensing Board qualifies as a police officer member of the Public Employee Retirement System for retirement purposes.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0037/,
H0038,,LAW,03/22 Governor signed; Session Law Chapter 89; Effective: 03/22/01,2001-02-07,2001-03-16,,"['Representative Lake', 'Senator Bunderson', 'Senator Lodge']",Signed,PUBLIC EMPLOYEE RETIREMENT SYSTEM - Amends existing law to permit any member of the Public Employee Retirement System to initiate voluntary contributions into the supplemental plan immediately upon employment.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0038/,
H0039,,LAW,03/22 Governor signed; Session Law Chapter 90; Effective: 07/01/01,2001-02-07,2001-03-16,,"['Representative Bolz', 'Senator Bunderson', 'Senator Stegner']",Signed,PUBLIC EMPLOYEE RETIREMENT SYSTEM - Amends existing law to clarify the information the Public Employee Retirement Board may provide to a spouse or former spouse of a member.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0039/,
H0040,,S Com/HuRes,02/08 Senate intro - 1st rdg - to Com/HuRes,2001-02-07,,,['Representative Trail'],,PUBLIC EMPLOYEE RETIREMENT SYSTEM - Amends existing law to authorize the Public Employee Retirement Board to defer and waive the payment of excess costs by contract when a nonparticipating political subdivision is admitted and remains in the Public Employee Retirement System for at least ten years.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0040/,
H0041,,LAW,03/23 Governor signed; Session Law Chapter 138; Effective: 07/01/01,2001-02-09,2001-03-20,,"['Representative Ridinger', 'Senator Bunderson', 'Senator Goedde']",Signed,PUBLIC EMPLOYEE RETIREMENT SYSTEM - Amends existing law to provide that erroneous employee contributions may be refunded upon a distributable event; to authorize the Public Employee Retirement Board to determine by rule the appropriate benefit level subject to commutation; and to clarify the scope of in-service disability retirement for general members.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0041/,
H0042,,LAW,03/23 Governor signed; Session Law Chapter 139; Effective: 07/01/01,2001-01-29,2001-03-20,,"['Representative Raybould', 'Senator Schroeder']",Signed,"ELK/DEER TAGS - SENIOR RESIDENTS - Amends existing law to remove an age restriction for certain fees for bear, deer or elk tags for persons who hold a senior resident combination license.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0042/,
H0043,,LAW,03/26 Governor signed; Session Law Chapter 206; Effective: 07/01/01,2001-01-29,2001-03-19,,"['Representative McKague', 'Senator Burtenshaw']",Signed,FISHING PERMITS - Amends existing law to provide for the purchase of an Idaho nursing home facility resident fishing permit; and to provide a fee for the permit.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0043/,
H0044,,H Res/Con,01/08 House intro - 1st rdg - to printing;  Rpt prt - to Res/Con,,,,,,"BIG GAME HARVEST REPORTS - Amends existing law to delete a requirement that each nonresident licensee, permittee or tagholder file a big game harvest report with the director of the Department of Fish and Game.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0044/,
H0045,,H Res/Con,01/08 House intro - 1st rdg - to printing;  Rpt prt - to Res/Con,,,,,,"OUTFITTERS AND GUIDES LICENSES - Amends existing law relating to the Outfitters and Guides Licensing Board to revise the definition of ""license year""; to provide an exception for a person who only furnishes a pack or saddle horse, or other equipment, to a hunter or fisherman; to delete the requirement that each nonresident licensee, permittee or tagholder report to the Department of Fish and Game the number of each species of big game taken; and to change the dates for imposition of a penalty for incomplete applications.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0045/,
H0046,,H Approp,01/08 House intro - 1st rdg - to printing;  Rpt prt - to Approp,,,,,,ADULT PROTECTION SERVICES PROTECTION FUND - Adds to existing law to create the Adult Protection Services Emergency Fund to be administered by the administrator of the Commission on Aging.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0046/,
H0047,Amended,LAW,04/04 Governor signed; Session Law Chapter 347; Effective: 07/01/01,2001-03-28,2001-03-20,,"['Representative Hornbeck', 'Senator Frasure']",Signed,DRIVER'S LICENSE FEES - Amends existing law to increase the fees on driver's licenses; to distribute the increase to the Emergency Medical Services III Account; and to decrease the allocation to the Highway Distribution Account for fees collected on the eight-year class D driver's license.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0047/,
H0048,,H Transp,01/08 House intro - 1st rdg - to printing;  Rpt prt - to Transp,,,,,,MOTOR CARRIERS - COMPLIANCE REVIEW - Amends existing law to provide for civil penalties for violations of motor carrier compliance reviews; to provide for the recovery of civil penalties by the state of Idaho; and to provide for the determination of civil penalty amounts.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0048/,
H0049,,LAW,03/23 Governor signed; Session Law Chapter 140; Effective: 07/01/01,2001-02-13,2001-03-20,,"['Representative Bedke', 'Senator Danielson']",Signed,EMERGENCY MANAGEMENT ASSISTANCE COMPACT - Adds to existing law to provide that the governor may enter into a compact on behalf of the state for emergency management assistance; and to provide for the Emergency Management Assistance Compact.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0049/,
H0050,,LAW,03/23 Governor signed; Session Law Chapter 141; Effective: 07/01/01,2001-02-13,2001-03-20,,"['Representative Ridinger', 'Senator Stennett']",Signed,ADJUTANT GENERAL - Amends existing law to revise the eligibility requirements for the adjutant general.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0050/,
H0051,,H Transp,01/08 House intro - 1st rdg - to printing;  Rpt prt - to Transp,,,,,,NATIONAL GUARD - Amends existing law to provide that the maximum age of enlisted personnel and commissioned officers of the Idaho National Guard shall be sixty years of age.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0051/,
H0052,,LAW,03/28 Governor signed; Session Law Chapter 248; Effective: 07/01/01,2001-02-13,2001-03-21,,"['Representative Pomeroy', 'Senator Sorensen']",Signed,ADJUTANT GENERAL - Amends existing law to provide that one of the duties of the adjutant general shall be to coordinate the planning and execution of state activities pertaining to the inauguration of the governor and other elected state executive officers.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0052/,
H0053,,LAW,04/04 Governor signed; Session Law Chapter 322; Effective: 07/01/01,2001-02-22,2001-03-21,,"['Representative Trail', 'Senator Richardson']",Signed,NATIONAL GUARD - COLLEGE - Amends existing law to provide authority to the adjutant general to provide incentive payments for registration fees and tuition for Idaho National Guard members attending private institutions of higher education in Idaho.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0053/,
H0054,,LAW,03/22 Governor signed; Session Law Chapter 91; Effective: 03/22/01,2001-01-25,2001-03-16,,"['Representative Stevenson', 'Senator Lee']",Signed,"APPROPRIATIONS - Appropriating $75,000 to the Legislative Account to retain a consultant to assist the committee appointed to study the restructuring of the electric utility industry.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0054/,
H0055,,LAW,02/16 Governor signed; Session Law Chapter 12; Effective: 01/01/01,2001-01-22,2001-02-06,,"['Representative Deal', 'Senator Keough']",Signed,"PROPERTY TAX - AGRICULTURAL LAND - Amends existing law to further define ""land actively devoted to agriculture"" to include land producing nursery stock.                                                                          ",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0055/,
H0056,,H Ag Aff,01/17 Rpt prt - to Agric Aff,,,,,,AGRICULTURAL LABOR - Amends existing law to include agricultural labor within the minimum wage law.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0056/,
H0057,,H Res/Con,01/17 Rpt prt - to Res/Con,,,,,,SAFE BOATING LAW - Amends existing law to reduce certain misdemeanor penalties to infractions for persons violating provisions of state's safe boating law.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0057/,
H0058,,LAW,03/22 Governor signed; Session Law Chapter 92; Effective: 07/01/01,2001-02-27,2001-03-16,,"['Representative Jaquet', 'Senator Lodge']",Signed,TO-PLACE CHILDREN - GUARDIANSHIP - Amends existing law to authorize subsidized guardianship of hard-to-place children who are in the state's custody and for whom reunification or adoption is not possible or appropriate.                                                                          ,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2001/legislation/H0058/,
